"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"*postDate_17-8-2025";-0,613;-16,747;-0,006;-4,116;0,005;3,464;3,725;-12,186;11,141
"-*mcnamaracc";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*val1977_bzh";-0,052;-0,405;0,02;-0,1;-0,047;-0,504;0,163;-0,534;1,557
"-*huguettecarton";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*torrnado81";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"*commentDate_31-1-2026";-0,105;-0,81;-0,426;-0,199;-0,093;1,534;5,95;-1,069;-0,541
"-*7carine";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*christian_tharin_";-0,026;-0,203;7,062;-0,05;-0,023;-0,252;-0,42;-0,267;-0,616
"-*grbr1958";-0,039;-0,304;-0,85;-0,075;-0,035;1,479;-0,63;-0,401;3,102
"-*chloed1993";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*aisvanko";-0,039;-0,304;-0,85;-0,075;-0,035;9,287;-0,63;-0,401;0,16
"-*angedebures";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"*commentLikes_414";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*lili_alizea";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*veroniquemetrat";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*suivez_le_fil_d_aurelie";-0,026;-0,203;-0,566;-0,05;-0,023;3,03;-0,42;2,81;-0,616
"-*ggreims51";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*maxi_maaaax";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*magenta__mars";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*tatameuh56";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"*commentDate_13-1-2026";-0,144;-1,114;-3,116;-0,274;-0,128;0,54;0,005;-0,077;5,879
"-*pr_i_s_s";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*sebastienchenus";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"*commentLikes_410";-0,039;11,866;-0,85;-0,075;-0,035;-0,378;-0,63;-0,401;0,16
"-*casperrespawn69";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*helenavascopsi";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*beatricebouzier";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*ericbaron5";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"*commentLikes_509";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"*commentLikes_590";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"*commentDate_23-1-2026";-0,066;-0,506;-1,416;6,516;-0,058;-0,63;1,79;-0,668;0,753
"-*delraich5";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*casaalamanda";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*minanevermore";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*marti_na_v_";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*happy_mindy";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*angele090169";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*r4yzzer";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*angele_reymond_9";-0,026;-0,203;0,907;-0,05;-0,023;-0,252;1,487;-0,267;-0,616
"-*flo_84300";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*woltersvero";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*l_apogee";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*gerber_florian_armyteam_bipm";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*berenice_thhs";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*valerie_meak";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*nykeox02";-0,026;-0,203;0,907;-0,05;-0,023;-0,252;1,487;-0,267;-0,616
"-*etienne_duke";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*mr_gagnepain";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*18_11_o";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*nadegegripon";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*nicosacrecoco";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*manon_aml";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*six_septembrem";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*linkstory61";-0,026;-0,203;-0,566;19,102;-0,023;-0,252;1,487;-0,267;-0,616
"*commentLikes_3,016";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"-*bridka_ici_ou_la";-0,026;-0,203;7,062;-0,05;-0,023;-0,252;-0,42;-0,267;-0,616
"-*micht967";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"*commentDate_4-11-2025";-3,039;40,843;41,311;-16,511;0,416;34,926;-7,88;-1,104;-98,982
"-*stephaneb491";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*ep_dm_";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*mel91300";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*lilivernet_";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*rdlhs31";0;0;0;0;0;0;0;0;0
"-*esteban290776";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*fredobpts";-0,026;-0,203;0,907;-0,05;-0,023;-0,252;-0,42;2,81;-0,616
"-*sib__sib_";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*morgane_au";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*munsterma";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*florian_w78";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*rogatons_de_cabrera";-0,026;-0,203;0,907;-0,05;-0,023;-0,252;1,487;-0,267;-0,616
"-*xsara_racing_team";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*thierry4955";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*nessdt_holy";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*lazuliasky";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*super_frenchy";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*philippefirebird";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*anymal_prod";-0,026;-0,203;0,907;-0,05;-0,023;-0,252;-0,42;2,81;-0,616
"-*bgoineau";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*_bizon95_";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*thelittleturtletea";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*bobmephisto";-0,026;-0,203;-0,566;-0,05;-0,023;15,867;-0,42;-0,267;-0,616
"-*abcdefghijklmnopqrstuvw_01";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*necroshine54";0;0;0;0;0;0;0;0;0
"-*jonath0912";0;0;0;0;0;0;0;0;0
"-*poquemone";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*miele1286";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*viewedby_alex";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*lamaisondematis";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*steph678801";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;1,487;-0,267;0,778
"-*sissi_gain";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*kateboblook";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*maligramme";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*coal1966";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*marinemzy";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*scienceinfuse";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*tbclighting";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;-0,42;2,81;0,778
"-*powergeffrey";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*e_r_6_m";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*_ciampalessandro_";-0,026;-0,203;7,062;-0,05;-0,023;-0,252;-0,42;-0,267;-0,616
"-*aela_denibar";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*enzo_philip30";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"*commentDate_6-2-2026";-0,066;-0,506;-1,416;6,516;-0,058;0,39;6,345;-0,668;-1,539
"-*gandhicha";0;0;0;0;0;0;0;0;0
"-*thomasbrunelmc";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*mickiss88";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*rubyuniquequeen";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*anais_vigne_s";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*rourevirginie";-0,013;-0,101;-0,283;-0,025;85,783;-0,126;-0,21;-0,134;-0,308
"-*juilleratgerald";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*nicolas_weber_alsace";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*chevrefeuillebio";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*____mary_mare___sole____";76,265;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*darthlord_leo";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*sofiadelsol";-0,066;-0,506;0,935;-0,124;-0,058;-0,63;1,79;-0,668;-0,035
"-*jeremy_rousseau_45";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*victoirechance3";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*sebgiroud";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*david_hueber_79";-0,026;-0,203;0,907;-0,05;-0,023;-0,252;-0,42;-0,267;0,778
"*a_0913";-3,341;-15,943;-38,718;0,115;-2,971;1,713;39,655;-1,824;16,267
"*postLikes_31700";-3,341;-15,943;-38,718;0,115;-2,971;1,713;39,655;-1,824;16,267
"*postComments_595";-3,341;-15,943;-38,718;0,115;-2,971;1,713;39,655;-1,824;16,267
"*postReposts_296";-3,341;-15,943;-38,718;0,115;-2,971;1,713;39,655;-1,824;16,267
"*postDate_18-8-2025";-3,341;-15,943;-38,718;0,115;-2,971;1,713;39,655;-1,824;16,267
"-*katyguglielmi9889";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;-0,42;-0,267;6,498
"-*sosylvievintage";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*xurxo27";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*keryne05";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*maeva_art_pro";0;0;0;0;0;0;0;0;0
"-*rachel_drh";-0,039;-0,304;-0,85;-0,075;-0,035;-0,378;-0,63;-0,401;9,748
"-*voici_165";-0,039;2,093;0,221;-0,075;-0,035;1,479;-0,63;-0,401;-0,923
"-*karinmathis1";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*slimaneyefsah";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*mygardenmyfamily";-0,066;-0,506;0,935;-0,124;-0,058;-0,63;6,345;-0,668;-1,539
"-*yhuelolionel";-0,039;-0,304;-0,85;-0,075;-0,035;-0,378;0,535;-0,401;3,102
"-*gaspa5656";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*oliviascott77";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*idriss_alaouii";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*baquey2";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*eliana_atihe";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"-*willkarenin";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*pascal_lang_pl";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*augustine_pne";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*loungsem";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*k4melia_bt";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;9,53;-0,267;-0,616
"-*victoria70054";-0,039;-0,304;0,221;-0,075;-0,035;1,479;-0,63;1,341;-0,923
"-*ypenellon";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"-*rogercolintherese";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"*commentDate_1-11-2025";-5,183;86,081;28,883;-0,635;-2,895;7,092;-5,287;-2,227;-81,78
"-*mariechristinejammet";-0,013;-0,101;-0,283;40,178;-0,012;-0,126;-0,21;-0,134;-0,308
"-*adulte_atypique";-0,092;-0,709;-1,983;4,154;-0,082;2,127;0,615;0,042;-0,333
"-*mireille_stephan";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"*commentLikes_329";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;-0,42;-0,267;6,498
"-*jeannick4";-0,052;1,196;-1,133;-0,1;-0,047;-0,504;-0,84;0,672;1,557
"-*cyrusfr";-0,066;0,699;-1,416;-0,124;-0,058;-0,63;6,345;0,325;-1,539
"-*j_ai_appris_a_aimer_l_hiver";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*francoise_cluzel";-0,052;-0,405;-1,133;-0,1;-0,047;-0,504;19,06;-0,534;-1,231
"-*pmwestnyc";-0,026;-0,203;0,907;-0,05;-0,023;-0,252;1,487;-0,267;-0,616
"-*efeuhecke";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;9,53;-0,267;-0,616
"-*amaliabricot";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*snoopy852023";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*chloeuntrau";-0,039;-0,304;-0,85;12,093;-0,035;-0,378;5,09;-0,401;-0,923
"-*kh_anayss";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;-0,42;14,975;-0,616
"-*moalaplage";-0,013;-0,101;-0,283;40,178;-0,012;-0,126;-0,21;-0,134;-0,308
"-*quimaud";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*cynthia_balitrand";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*mams_31";-0,039;-0,304;-0,85;-0,075;-0,035;1,479;5,09;-0,401;-0,923
"-*hypothese93";-0,105;-0,81;-2,266;-0,199;-0,093;-1,009;5,95;11,243;-2,462
"-*vbpeintre";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*la_plume_et_le_gout";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;-0,42;14,975;-0,616
"-*laurelionelpelletier";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*efy_agadacou";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*carrenscorner";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*solakri";-0,013;-0,101;-0,283;40,178;-0,012;-0,126;-0,21;-0,134;-0,308
"-*nougaramouche";0;0;0;0;0;0;0;0;0
"-*miamuserieslitteraires";-0,039;-0,304;-0,85;-0,075;-0,035;-0,378;5,09;-0,401;0,16
"-*tienne1202";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;9,53;-0,267;-0,616
"-*karimasakina";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*be_charrier";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*theswedishrugblog";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*pascaleforneron";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*moniquelebonnois";-0,052;-0,405;-1,133;-0,1;-0,047;6,06;2,975;-0,534;-1,231
"-*sylviewalter4";-0,026;-0,203;-0,566;-0,05;-0,023;15,867;-0,42;-0,267;-0,616
"-*marjanne_couleurs_et_fantaisie";-0,066;-0,506;-1,416;-0,124;-0,058;0,39;6,345;0,325;-1,539
"-*cordier3526";-0,026;-0,203;-0,566;-0,05;-0,023;3,03;-0,42;2,81;-0,616
"-*na_tha_lie_peint";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"-*cecilemouch";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*tigokat";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*reginechats";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*45just45";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"*commentLikes_469";-0,039;-0,304;-0,85;-0,075;-0,035;-0,378;0,535;-0,401;3,102
"-*nadhellz_lauzangeles";-0,21;4,786;-2,329;-0,398;-0,187;17,062;-1,374;-0,471;-1,083
"-*fricccr";-0,026;-0,203;-0,566;-0,05;-0,023;3,03;1,487;-0,267;-0,616
"-*stellahotaruqueen";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*_marlaf_";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*eve_cloarec1";-0,039;-0,304;-0,85;-0,075;-0,035;-0,378;14,295;-0,401;-0,923
"-*gourbeaultpetrus";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*babou1805";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*trackker33";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;1,487;-0,267;0,778
"-*collegeladecouverte";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*bettyzaza";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*gela55122";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*cricridouze";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*passelerguemichel";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*dmm_dansmamaison";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*catherinefranc_s";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*ornellabollycine";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*christelle_gibon";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;-0,42;-0,267;6,498
"-*pierre_pazz";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*84_alba";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;7,487;-0,308
"-*goulvenquere";-0,013;-0,101;-0,283;40,178;-0,012;-0,126;-0,21;-0,134;-0,308
"-*carolineolivier3";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*sylviehurcet";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*simin_ig";0;0;0;0;0;0;0;0;0
"-*bzylox2";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*valkel67";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*hector_m_prieto";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*mariepascalinetillum";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*eliette_geuna";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*katetterre";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*kylyanasl";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*schwarze_perl_1";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*sylviemartinez68";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*liane_tardif";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*macundu12";-0,039;-0,304;-0,85;-0,075;-0,035;1,479;-0,63;8,694;-0,923
"-*my_tilio_lion_guizmo";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*rutu_makwana";0;0;0;0;0;0;0;0;0
"-*pascale_4750";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*dumazetbaudet";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*effetgil";-0,026;-0,203;0,907;-0,05;-0,023;-0,252;1,487;-0,267;-0,616
"-*ersilia_55";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*myrtilledentelle";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*nelly_willcar";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*happy_gaby_b";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*eliane_orliaguet_longere";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*nel827038";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*dani_e2685";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*air_force_reese";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*degougesdominique";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*epj75000";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*ninapix";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*oldwarus";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*baneljosette";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*coeur_furieux71";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*sonny_martin_545402";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*phili2no";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*labombalol";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;4,765;-0,134;-0,308
"-*mcvaissier";0;0;0;0;0;0;0;0;0
"-*fabrandanne";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*iikocookie";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*valerie_lasage";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*carpelf";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*loustique42";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*carolorchidee";-0,013;-0,101;-0,283;-0,025;-0,012;7,933;-0,21;-0,134;-0,308
"-*pretimimi";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*marinamarina4291";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*catherineblocus";-0,026;-0,203;-0,566;-0,05;-0,023;3,03;-0,42;-0,267;0,778
"-*777christianolivier777";-0,013;-0,101;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;3,249
"-*tristantez";-0,026;-0,203;-0,566;-0,05;-0,023;-0,252;-0,42;-0,267;6,498
"-*m_angela_galvao";-0,013;9,874;-0,283;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
"-*les_champs_elyses";-0,026;-0,203;-0,566;19,102;-0,023;-0,252;-0,42;2,81;-0,616
"-*sndnad75";-0,013;-0,101;3,531;-0,025;-0,012;-0,126;-0,21;-0,134;-0,308
