"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"*a_0087";1;1;1;1;1;1;1;1;1;1;1
"*a_0086";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_29-10-2021";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0085";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_28-10-2021";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0084";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_507";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_27-10-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0083";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_198";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_25-10-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0082";0,001;1;1;1;1;1;1;1;1;1;1
"*postDate_24-10-2021";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0081";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_195";1;1;1;1;1;1;1;1;1;1;1
"*postDate_22-10-2021";1;1;1;1;1;1;1;1;1;1;1
"*a_0080";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_20-10-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0079";1;1;1;1;1;1;1;1;0,004;1;1
"*postLikes_462";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_18-10-2021";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0078";1;1;1;1;1;1;1;1;0,004;1;1
"*postLikes_876";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_17-10-2021";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0077";1;1;0,001;1;1;1;1;1;1;1;1
"*postLikes_694";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_15-10-2021";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0076";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_14-10-2021";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0075";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_221";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_13-10-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0074";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_12-10-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0073";1;1;1;1;1;1;1;1;1;1;1
"*postDate_11-10-2021";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0072";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0071";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_10-10-2021";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0070";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_364";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_8-10-2021";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0069";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_6-10-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0068";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_205";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_4-10-2021";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0067";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_3-10-2021";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0066";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_910";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_1-10-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0065";0,001;1;1;1;1;1;1;1;1;1;1
"*postDate_29-9-2021";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0064";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_636";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_27-9-2021";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0063";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_732";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_26-9-2021";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0062";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_24-9-2021";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0061";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_22-9-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0060";1;1;1;1;1;1;1;1;1;1;0,003
"*postLikes_250";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_20-9-2021";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0059";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_309";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_19-9-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0058";1;1;1;1;1;1;1;1;1;1;1
"*postDate_17-9-2021";1;1;1;1;1;1;1;1;1;1;1
"*a_0057";1;1;0,001;1;1;1;1;1;1;1;1
"*postLikes_416";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_15-9-2021";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0056";1;1;1;1;1;1;1;1;0,004;1;1
"*postLikes_346";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_14-9-2021";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0055";1;1;1;1;0,001;1;1;1;1;1;1
"*postLikes_991";1;1;1;1;0,001;1;1;1;1;1;1
"*postDate_13-9-2021";1;1;1;1;0,001;1;1;1;1;1;1
"*a_0054";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_704";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_12-9-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0052";1;0,001;1;1;1;1;1;1;1;1;1
"*postLikes_281";1;0,001;1;1;1;1;1;1;1;1;1
"*postDate_8-9-2021";1;0,001;1;1;1;1;1;1;1;1;1
"*a_0051";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_6-9-2021";1;1;1;0,081;1;1;1;1;1;1;0,058
"*a_0050";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0049";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_4-9-2021";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0048";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_3-9-2021";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0047";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_1-9-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0046";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_30-8-2021";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0045";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_29-8-2021";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0044";1;1;1;1;1;1;1;1;1;1;0,003
"*postComments_104";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_27-8-2021";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0043";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_25-8-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0042";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_503";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_23-8-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0041";1;1;1;0,005;1;1;1;1;1;1;1
"*postComments_294";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_22-8-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0040";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_20-8-2021";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0039";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_18-8-2021";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0038";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_17-8-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0037";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_15-8-2021";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0036";1;0,001;1;1;1;1;1;1;1;1;1
"*postLikes_41500";1;0,001;1;1;1;1;1;1;1;1;1
"*postDate_13-8-2021";1;0,039;1;1;1;1;1;1;0,078;1;1
"*a_0035";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0034";1;1;1;1;1;1;1;1;1;1;1
"*postDate_11-8-2021";1;1;1;1;1;1;1;1;1;1;1
"*a_0033";1;1;1;1;1;1;1;1;1;1;1
"*postDate_9-8-2021";1;1;1;1;1;1;1;1;1;1;1
"*a_0032";0,001;1;1;1;1;1;1;1;1;1;1
"*postDate_8-8-2021";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0031";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_638";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_6-8-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0030";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_302";1;1;1;1;1;1;1;1;1;1;1
"*postDate_4-8-2021";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0029";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0028";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_296";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_3-8-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0027";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_2-8-2021";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0026";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_1-8-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0025";1;1;0,001;1;1;1;1;1;1;1;1
"*postLikes_520";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_30-7-2021";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0024";1;1;1;1;1;1;1;1;1;1;1
"*postDate_28-7-2021";1;1;1;1;1;1;1;1;1;1;1
"*a_0023";1;1;1;1;1;1;1;1;1;0,002;1
"*postLikes_344";1;1;1;1;1;1;1;1;1;0,002;1
"*postDate_26-7-2021";1;1;1;1;1;1;1;1;1;0,002;1
"*a_0022";1;1;1;1;1;1;1;1;0,004;1;1
"*postLikes_424";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_25-7-2021";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0021";1;1;1;1;1;1;1;1;1;1;1
"*postDate_23-7-2021";1;1;1;1;1;1;1;1;1;1;1
"*a_0020";1;1;0,001;1;1;1;1;1;1;1;1
"*postLikes_262";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_22-7-2021";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0019";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_21-7-2021";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0018";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_20-7-2021";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0017";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_19-7-2021";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0016";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_18-7-2021";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0015";1;1;1;1;1;1;1;1;1;1;1
"*postDate_16-7-2021";1;1;1;1;1;1;1;1;1;1;1
"*a_0014";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_907";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_15-7-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0013";0,001;1;1;1;1;1;1;1;1;1;1
"*postComments_80";0,763;1;1;1;0,128;1;1;1;0,282;0;1
"*postDate_14-7-2021";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0012";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_12-7-2021";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0011";1;1;1;1;1;1;1;1;1;1;0,003
"*postComments_87";1;1;1;1;0,002;1;1;1;0,372;1;0,314
"*postDate_11-7-2021";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0010";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_9-7-2021";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0009";1;1;0,001;1;1;1;1;1;1;1;1
"*postLikes_421";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_7-7-2021";1;1;0,001;1;1;1;1;1;1;1;1
"*a_0008";1;1;1;1;1;1;1;1;1;1;0,003
"*postDate_5-7-2021";1;1;1;1;1;1;1;1;1;1;0,003
"*a_0007";1;1;1;0,005;1;1;1;1;1;1;1
"*postComments_132";1;1;1;0,378;1;0,009;1;1;1;1;0,314
"*postDate_4-7-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0006";0,001;1;1;1;1;1;1;1;1;1;1
"*postLikes_771";0,001;1;1;1;1;1;1;1;1;1;1
"*postDate_2-7-2021";0,001;1;1;1;1;1;1;1;1;1;1
"*a_0005";1;1;1;1;1;1;1;1;1;1;1
"*a_0004";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_29-6-2021";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0003";1;1;1;1;1;1;1;1;0,004;1;1
"*postLikes_531";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_28-6-2021";1;1;1;1;1;1;1;1;0,004;1;1
"*a_0002";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_915";1;1;1;0,005;1;1;1;1;1;1;1
"*postDate_27-6-2021";1;1;1;0,005;1;1;1;1;1;1;1
"*a_0001";1;1;1;1;1;1;1;1;0,004;1;1
"*postLikes_602";1;1;1;1;1;1;1;1;0,004;1;1
"*postDate_25-6-2021";1;1;1;1;1;1;1;1;0,004;1;1
"*rts_i";1;0;1;1;0;0;0;0;1;0;1
"*i_1000";1;1;1;1;1;0,003;1;1;1;1;1
"*postLikes_12200";1;1;1;1;1;0,001;1;0,048;1;1;1
"*postDate_1-1-2026";0,033;1;1;1;1;0,065;1;1;1;1;1
"-*rts_i_description";1;0;1;1;0;0;0;0;1;0;1
"*i_0999";0,001;1;1;1;1;1;1;1;1;1;1
"*postLikes_8600";0,228;1;1;1;0,002;1;1;1;1;0,269;1
"*postComments_65";0,117;1;1;1;0;1;1;1;1;1;1
"*i_0998";1;1;1;1;1;1;1;1;0,004;1;1
"*postLikes_11000";1;1;1;1;1;1;1;1;0,004;1;1
"*i_0997";1;1;1;1;1;1;0,001;1;1;1;1
"*i_0996";1;0,001;1;1;1;1;1;1;1;1;1
"*i_0995";1;1;1;1;1;0,003;1;1;1;1;1
"*i_0994";1;1;1;1;1;0,003;1;1;1;1;1
"*postComments_228";1;1;1;1;1;0,065;0,035;1;1;1;1
"*i_0993";0,001;1;1;1;1;1;1;1;1;1;1
"*i_0992";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_9800";1;1;1;1;1;1;1;1;0,004;1;1
"*postReposts_35";1;0,132;1;1;1;1;0,121;0,048;1;1;1
"*i_0991";1;1;1;1;1;1;0,001;1;1;1;1
"*i_0990";1;1;1;1;1;1;0,001;1;1;1;1
"*postComments_195";1;1;1;1;1;1;0,001;1;1;1;1
"*postDate_30-12-2025";1;0,103;1;1;0,665;0,838;0,681;0,446;1;0,118;1
"*i_0989";1;0,001;1;1;1;1;1;1;1;1;1
"*i_0988";1;0,001;1;1;1;1;1;1;1;1;1
"*i_0987";1;1;1;1;1;1;1;1;1;0,002;1
"*postReposts_10";1;0;1;1;1;0,002;1;0,185;1;1;1
"*i_0986";1;1;1;1;1;1;1;1;1;0,002;1
"*i_0985";1;1;1;1;1;0,003;1;1;1;1;1
"*i_0984";1;1;1;1;0,001;1;1;1;1;1;1
"*postComments_112";1;1;1;1;0;1;0,121;1;1;1;1
"*postReposts_39";1;0,604;1;0,791;0,001;0,111;1;1;1;1;1
"*i_0983";1;1;1;1;1;1;1;1;1;1;1
"*i_0982";1;1;1;1;1;1;1;0;1;1;1
"*postReposts_25";1;0,889;1;1;0,843;0,312;0,861;0,603;1;0,021;1
"*i_0981";1;1;1;1;1;0,003;1;1;1;1;1
"*i_0980";1;1;1;1;1;1;1;1;0,004;1;1
"*postReposts_17";1;0,233;1;1;0,662;0,373;0,685;0,369;0,442;0,768;1
"*i_0979";1;1;1;1;0,001;1;1;1;1;1;1
"*i_0978";1;1;1;1;0,001;1;1;1;1;1;1
"*postLikes_967";1;1;1;1;0,001;1;1;1;1;1;1
"*i_0977";1;1;1;1;1;1;0,001;1;1;1;1
"*i_0976";1;1;1;1;1;0,003;1;1;1;1;1
"*i_0975";1;1;1;1;0,001;1;1;1;1;1;1
"*i_0974";1;1;1;1;1;1;0,001;1;1;1;1
"*postComments_204";1;1;1;1;0,032;1;0,035;1;1;1;1
"*postReposts_145";1;1;1;1;1;1;0,035;1;1;0,044;1
"*i_0973";1;1;1;1;1;0,003;1;1;1;1;1
"*postReposts_29";1;1;1;1;1;0,475;0,353;0,001;1;0,397;1
"*i_0972";1;1;1;1;1;0,003;1;1;1;1;1
"*i_0971";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_6000";1;0,604;1;1;0,564;0,111;0,579;1;0,783;0,634;1
"*i_0970";1;1;1;1;1;0,003;1;1;1;1;1
"*i_0969";1;0,001;1;1;1;1;1;1;1;1;1
"*postComments_108";1;0,132;1;1;1;1;0,121;1;1;0,145;1
"*i_0968";1;1;1;1;1;1;0,001;1;1;1;1
"*i_0967";1;0,001;1;1;1;1;1;1;1;1;1
"*postLikes_16100";1;0,001;1;1;1;1;1;1;1;1;1
"*postComments_389";1;0,001;1;1;1;1;1;1;1;1;1
"*i_0966";1;0,001;1;1;1;1;1;1;1;1;1
"*postComments_152";1;0,001;1;1;1;1;1;1;1;1;1
"*postReposts_56";1;0,039;1;1;1;1;0,035;1;1;1;1
"*i_0965";1;0,001;1;1;1;1;1;1;1;1;1
"*i_0964";1;1;1;1;1;1;0,001;1;1;1;1
"*i_0963";1;1;0,001;1;1;1;1;1;1;1;1
"*postLikes_32400";1;1;0,001;1;1;1;1;1;1;1;1
"*postReposts_678";1;1;0,001;1;1;1;1;1;1;1;1
"*postDate_27-12-2025";1;0,708;0,686;1;0,086;0,838;0,681;0,446;1;0,739;1
"*i_0962";1;1;1;1;0,001;1;1;1;1;1;1
"*i_0961";1;1;1;1;1;1;1;1;1;1;1
"*i_0960";1;1;1;1;1;1;1;0;1;1;1
"*i_0959";1;0,001;1;1;1;1;1;1;1;1;1
"*postLikes_6600";1;0,013;1;1;1;1;1;0,192;1;0,016;1
"*i_0958";1;1;1;1;1;0,003;1;1;1;1;1
"*postComments_119";1;1;1;1;0,115;0,189;1;1;1;0,145;1
"*i_0957";1;1;1;1;0,001;1;1;1;1;1;1
"*i_0956";1;1;1;1;1;1;1;1;1;0,002;1
"*postComments_222";1;1;1;1;1;1;1;1;1;0,002;1
"*postReposts_36";1;0,063;1;1;0,564;0,729;1;1;1;0,002;1
"*i_0955";1;1;1;1;1;1;0,001;1;1;1;1
"*postReposts_48";1;0,373;1;1;0,01;0,475;0,353;1;1;1;1
"*i_0954";1;1;1;1;1;1;1;1;1;0,002;1
"*postReposts_26";1;1;1;1;0,052;0,546;0,368;0,01;1;0,431;1
"*i_0953";1;1;1;1;1;1;1;1;1;0,002;1
"*postComments_674";1;1;1;1;1;1;1;1;1;0,002;1
"*i_0952";1;1;1;1;1;1;1;1;1;0,002;1
"*i_0951";1;0,001;1;1;1;1;1;1;1;1;1
"*i_0950";1;1;1;1;0,001;1;1;1;1;1;1
"*i_0949";1;1;1;1;1;0,003;1;1;1;1;1
"*i_0948";1;1;1;1;1;1;1;1;1;0,002;1
"*postLikes_4600";1;0,207;1;1;1;0,04;0,861;0,603;1;0,231;1
"*i_0947";1;1;1;1;1;1;1;1;1;1;1
"*i_0946";1;1;1;1;1;1;1;1;1;1;1
"*i_0945";1;1;1;1;1;1;1;1;1;1;1
"*i_0944";1;1;1;1;0,001;1;1;1;1;1;1
"*postDate_25-12-2025";1;0,493;1;1;0,455;0,608;1;0,277;1;0,52;0,582
"*i_0943";1;1;1;1;1;1;1;1;1;0,002;1
"*i_0942";1;0,001;1;1;1;1;1;1;1;1;1
"*i_0940";1;1;1;1;1;1;1;0;1;1;1
"*postReposts_65";1;1;1;1;1;0,189;1;0,048;1;0,145;1
"*i_0939";1;1;1;1;1;1;1;1;1;1;0,003
"*postReposts_79";1;1;1;1;1;1;1;1;0,078;1;0,058
"*i_0938";1;1;1;1;1;0,003;1;1;1;1;1
"*postComments_511";1;1;1;1;1;0,003;1;1;1;1;1
"*i_0937";1;1;1;1;1;1;1;1;0,004;1;1
"*postReposts_18";1;0,116;1;1;0,89;1;0,38;0,017;1;0,003;1
"*i_0936";1;0,001;1;1;1;1;1;1;1;1;1
"*i_0935";1;1;1;1;0,001;1;1;1;1;1;1
"*postReposts_118";1;1;1;1;0,115;1;1;0,048;1;0,145;1
"*i_0934";1;1;1;1;1;0,003;1;1;1;1;1
"*postReposts_44";1;0,604;1;1;0,051;0,005;1;1;1;1;0,701
"*i_0933";1;0,001;1;1;1;1;1;1;1;1;1
"*i_0932";1;1;1;1;1;1;0,001;1;1;1;1
"*postReposts_55";1;1;1;1;1;1;0;1;1;1;1
"*i_0931";1;1;1;1;1;1;1;1;1;0,002;1
"*i_0930";1;1;1;1;0,001;1;1;1;1;1;1
"*postLikes_9000";1;1;1;1;0,032;1;0,035;1;1;1;1
"*postComments_259";1;1;1;1;0;1;1;1;1;0,145;1
"*postReposts_1400";1;1;1;1;0,001;1;1;1;1;1;1
"*i_0929";1;1;1;1;1;1;1;0;1;1;1
"*i_0928";1;0,001;1;1;1;1;1;1;1;1;1
"*i_0927";1;0,001;1;1;1;1;1;1;1;1;1
"*postDate_23-12-2025";1;0,207;1;1;1;1;0,014;0,603;1;0,923;1
"*i_0926";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_5300";1;0,103;1;1;0,003;1;1;1;0,894;0,118;1
"*i_0925";1;1;1;1;1;1;1;1;1;1;1
"*i_0924";1;0,001;1;1;1;1;1;1;1;1;1
"*i_0923";1;1;1;1;1;1;1;1;0,004;1;1
"*i_0922";1;1;1;1;1;1;1;1;1;0,002;1
"*i_0921";1;1;1;0,005;1;1;1;1;1;1;1
"*postLikes_6800";1;0,604;1;0,791;1;0,729;0,055;0,362;1;0,634;1
"*i_0920";1;1;1;1;1;0,003;1;1;1;1;1
"*i_0919";1;1;1;1;1;1;0,001;1;1;1;1
"*i_0918";1;1;1;1;1;1;1;0;1;1;1
"*postLikes_9100";1;1;1;1;1;1;0,011;0,192;0,521;0,397;1
"*postReposts_264";1;1;1;1;1;1;1;0;1;1;1
"*i_0917";1;1;1;1;1;1;0,001;1;1;1;1
"*i_0916";1;1;1;1;1;1;0,001;1;1;1;1
"*postComments_145";1;1;1;1;1;0,189;0,121;0,048;1;1;1
"*postReposts_59";1;1;1;1;1;1;0,001;1;1;1;1
"*i_0915";1;1;1;1;1;1;0,001;1;1;1;1
"*i_0914";1;1;1;1;0,001;1;1;1;1;1;1
"*i_0913";1;1;1;1;1;1;1;1;1;1;1
"*i_0912";1;1;1;1;1;0,003;1;1;1;1;1
"*i_0911";1;1;1;1;0,001;1;1;1;1;1;1
"*postReposts_155";1;1;1;1;0,001;1;1;1;1;1;1
"*i_0910";1;0,001;1;1;1;1;1;1;1;1;1
"*i_0909";1;1;1;1;1;0,003;1;1;1;1;1
"*postReposts_80";1;0,132;1;1;1;0,189;1;1;1;0,145;1
"*i_0908";1;1;1;1;1;1;0,001;1;1;1;1
"*i_0907";1;0,001;1;1;1;1;1;1;1;1;1
"*i_0906";1;0,001;1;1;1;1;1;1;1;1;1
"*i_0905";1;1;1;1;1;1;1;1;1;0,002;1
"*i_0904";1;1;1;1;1;0,003;1;1;1;1;1
"*i_0903";1;1;1;1;1;1;1;1;0,004;1;1
"*postLikes_727";1;1;1;1;1;1;1;1;0,004;1;1
"*i_0902";1;1;1;1;1;1;1;1;1;0,002;1
"*postReposts_225";1;1;1;1;1;1;1;1;1;0,002;1
"*i_0901";1;1;1;1;1;1;1;1;1;1;1
"*i_0900";1;1;1;1;1;1;0,001;1;1;1;1
"*i_0899";1;1;1;1;1;1;1;0;1;1;1
"*postLikes_5500";1;0,463;1;1;1;1;1;0;0,696;0,5;1
"*postComments_161";1;1;1;1;1;1;0,035;0,009;1;1;1
"*postReposts_172";1;1;1;1;1;1;1;0;1;1;1
"*i_0898";1;1;1;1;1;1;1;1;0,004;1;1
"*i_0897";1;1;1;1;1;1;1;1;0,004;1;1
"*postReposts_158";1;1;1;1;1;1;1;1;0,004;1;1
"*i_0896";1;1;1;1;1;1;1;0;1;1;1
"*postLikes_5200";1;0,493;1;1;0,026;0,608;1;0,277;1;0,52;1
"*postReposts_130";1;1;1;1;1;1;1;0;1;1;1
"*i_0895";1;1;1;1;1;1;1;1;1;0,002;1
"*postComments_140";1;1;1;1;1;1;0,121;0,048;1;0,145;1
"*postDate_20-12-2025";1;0,207;1;1;0,843;1;0;1;1;0,021;1
"*i_0894";1;1;1;1;1;1;1;1;1;0,002;1
"*i_0893";1;1;1;1;1;1;1;1;1;0,002;1
"*postComments_308";1;1;1;1;1;0,065;1;1;1;0,044;1
"*i_0892";1;1;1;1;0,001;1;1;1;1;1;1
"*i_0891";1;1;1;1;1;1;0,001;1;1;1;1
"*i_0890";1;1;1;1;1;1;0,001;1;1;1;1
"*i_0889";1;1;1;1;1;1;0,001;1;1;1;1
"*postLikes_11400";1;1;1;1;1;1;0;1;1;1;1
"*postComments_487";1;1;1;1;1;1;0,001;1;1;1;1
"*i_0888";1;0,001;1;1;1;1;1;1;1;1;1
"*i_0887";1;1;1;1;1;1;0,001;1;1;1;1
"*i_0886";1;0,001;1;1;1;1;1;1;1;1;1
"*i_0885";1;1;1;0,005;1;1;1;1;1;1;1
"*postReposts_54";1;1;1;0,081;1;1;1;0,009;1;1;1
"*i_0884";1;1;1;1;1;1;1;1;1;0,002;1
"*postComments_244";1;1;1;1;1;1;1;1;1;0,002;1
"*i_0883";1;1;1;1;1;1;1;1;0,004;1;1
"*postReposts_27";1;0,207;1;1;0,843;1;0,861;0,603;0,003;1;1
"*i_0882";1;1;1;1;1;1;1;0;1;1;1
"*i_0881";1;1;1;1;0,001;1;1;1;1;1;1
"*i_0880";1;1;1;1;1;0,003;1;1;1;1;1
"*i_0879";1;1;1;1;1;1;1;1;1;1;1
"*i_0878";1;1;1;1;1;0,003;1;1;1;1;1
"*i_0877";1;1;1;1;1;1;1;1;1;1;1
"*i_0876";1;1;1;1;1;0,003;1;1;1;1;1
"*i_0875";1;1;1;1;1;0,003;1;1;1;1;1
"*i_0874";1;1;1;1;1;1;1;1;1;0,002;1
"*i_0873";1;1;1;1;1;0,003;1;1;1;1;1
"*postComments_379";1;1;1;1;1;0,003;1;1;1;1;1
"*i_0872";1;1;1;1;1;1;1;1;0,004;1;1
"*i_0871";1;1;1;1;1;1;1;1;1;1;1
"*postLikes_Comment";1;1;1;1;1;1;1;1;1;1;1
"*i_0870";1;1;1;1;1;1;1;1;1;0,002;1
"*postLikes_13000";1;1;1;1;1;0,065;1;1;1;0,044;1
"*postReposts_254";1;1;1;1;1;1;1;1;1;0,002;1
"*i_0869";1;1;1;1;1;1;1;1;1;1;1
"*postDate_18-12-2025";1;0,152;0,78;1;0,758;0,937;1;0,042;0,282;1;1
"*i_0868";1;1;1;1;1;1;1;0;1;1;1
"*i_0867";1;0,001;1;1;1;1;1;1;1;1;1
"*i_0866";1;1;1;1;1;1;1;1;1;1;1
"*i_0865";1;1;1;1;1;1;1;0;1;1;1
"*i_0864";1;1;1;1;1;0,003;1;1;1;1;1
