"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"*a_0878";1;1;0,01;1;1;1;1;1
"*postLikes_10100";1;1;0,01;1;1;1;1;1
"*postComments_48";1;1;0,01;1;1;1;1;1
"*postReposts_46";1;1;0,01;1;1;1;1;1
"*postDate_23-6-2025";1;1;0,01;1;1;1;1;1
"*a_0877";1;1;1;1;1;1;1;0,017
"*postLikes_5000";0,417;1;1;1;1;1;1;0,011
"*postComments_51";1;1;1;1;1;1;0,063;0,162
"*postDate_22-6-2025";1;1;1;1;1;1;1;0,017
"*a_0876";1;1;1;1;1;1;1;1
"*postComments_106";1;1;1;1;1;1;1;1
"*postDate_20-6-2025";1;1;1;1;1;1;1;1
"*a_0875";1;1;1;1;0,006;1;1;1
"*postDate_18-6-2025";1;1;1;1;0,006;1;1;1
"*a_0874";1;1;1;1;0,006;1;1;1
"*postLikes_723";1;1;1;1;0,093;1;1;0,162
"*postComments_15";1;0,892;1;0,629;0,133;0,41;1;1
"*postDate_16-6-2025";1;1;1;1;0,006;1;1;1
"*a_0873";1;1;1;0,013;1;1;1;1
"*postLikes_709";1;1;1;0,013;1;1;1;1
"*postDate_15-6-2025";1;1;1;0,013;1;1;1;1
"*a_0872";1;1;1;1;1;1;1;1
"*postLikes_581";1;1;1;1;1;1;1;1
"*postDate_13-6-2025";1;1;1;1;1;1;1;1
"*a_0871";1;1;1;1;1;1;1;1
"*postLikes_46900";1;1;1;1;1;1;1;1
"*postComments_110";1;1;1;1;1;1;1;1
"*postReposts_394";1;1;1;1;1;1;1;1
"*a_0870";1;1;0,01;1;1;1;1;1
"*postLikes_972";1;1;0;1;1;1;1;1
"*postDate_11-6-2025";1;1;0,01;1;1;1;1;1
"*a_0869";1;1;1;1;1;1;1;0,017
"*postLikes_5100";1;0,028;1;1;1;1;1;0,162
"*postComments_255";1;1;1;1;1;1;1;0,017
"*postDate_9-6-2025";1;1;1;1;1;1;1;0,017
"*a_0868";1;1;1;1;1;1;1;1
"*postLikes_927";0,192;1;1;1;1;1;1;0,162
"*postComments_49";1;1;0,302;0,332;1;1;1;0,367
"*postDate_8-6-2025";1;1;1;1;1;1;1;1
"*a_0867";1;1;0,01;1;1;1;1;1
"*postComments_37";1;1;0,041;0,053;1;1;1;1
"*postDate_6-6-2025";1;1;0,01;1;1;1;1;1
"*a_0866";1;1;0,01;1;1;1;1;1
"*postDate_4-6-2025";1;1;0,01;1;1;1;1;1
"*a_0865";1;1;0,01;1;1;1;1;1
"*postDate_2-6-2025";1;1;0,01;1;1;1;1;1
"*a_0864";1;1;1;1;0,006;1;1;1
"*postComments_14";0,774;1;0,158;0,576;1;1;1;1
"*postDate_31-5-2025";1;1;1;0,141;0,093;1;1;1
"*a_0863";1;1;1;0,013;1;1;1;1
"*a_0862";1;1;1;1;1;0,006;1;1
"*postLikes_7600";1;1;1;1;1;0,006;1;1
"*postComments_67";1;1;1;1;0,093;0,096;1;1
"*postDate_30-5-2025";1;1;1;1;1;0,006;1;1
"*a_0861";1;1;1;1;0,006;1;1;1
"*postLikes_15200";1;1;1;0,141;0,093;1;1;1
"*postDate_28-5-2025";1;1;1;1;0,093;1;1;0,162
"*a_0860";1;1;1;1;1;1;1;0,017
"*postLikes_4400";1;1;1;0,141;1;1;1;0,162
"*postComments_64";1;1;1;1;1;1;1;0,017
"*a_0859";1;1;1;1;0,006;1;1;1
"*postLikes_4900";1;1;1;1;0,093;1;1;0,162
"*postComments_178";1;1;1;1;0,006;1;1;1
"*postDate_26-5-2025";1;1;1;1;0,006;1;1;1
"*a_0858";1;1;0,01;1;1;1;1;1
"*postDate_25-5-2025";1;1;0,01;1;1;1;1;1
"*a_0857";1;1;1;1;1;1;1;1
"*postDate_22-5-2025";1;1;1;1;1;1;1;1
"*a_0856";1;1;1;1;1;1;1;0,017
"*postDate_21-5-2025";1;1;1;1;1;1;1;0,017
"*a_0855";1;1;1;1;0,006;1;1;1
"*postLikes_35000";1;1;1;1;0,006;1;1;1
"*postComments_360";1;1;1;1;0,006;1;1;1
"*postReposts_98";1;1;1;1;0,006;1;1;1
"*postDate_19-5-2025";1;1;1;1;0,006;1;1;1
"*a_0854";1;1;1;1;1;1;1;1
"*postDate_18-5-2025";1;1;1;1;1;1;1;1
"*a_0853";1;1;1;1;1;1;0,003;1
"*postDate_16-5-2025";1;1;1;1;1;1;0,003;1
"*a_0852";0,023;1;1;1;1;1;1;1
"*postLikes_19100";0,023;1;1;1;1;1;1;1
"*postComments_532";0,023;1;1;1;1;1;1;1
"*postDate_14-5-2025";0,023;1;1;1;1;1;1;1
"*a_0851";1;1;0,01;1;1;1;1;1
"*postComments_82";1;1;0,123;1;1;1;1;0,162
"*postDate_12-5-2025";1;1;0,01;1;1;1;1;1
"*a_0850";1;1;1;0,013;1;1;1;1
"*postDate_11-5-2025";1;1;1;0,013;1;1;1;1
"*a_0849";1;1;1;1;1;0,006;1;1
"*postDate_9-5-2025";1;1;1;1;1;0,006;1;1
"*a_0848";1;1;1;1;1;1;1;1
"*postLikes_783";1;1;1;1;1;1;1;1
"*postComments_11";1;0,013;1;1;0,397;1;1;0,064
"*postDate_7-5-2025";1;1;1;1;1;1;1;1
"*a_0847";1;1;0,01;1;1;1;1;1
"*postDate_5-5-2025";1;1;0,01;1;1;1;1;1
"*a_0846";1;0,001;1;1;1;1;1;1
"*postLikes_97300";1;0,001;1;1;1;1;1;1
"*postComments_282";1;0,001;1;1;1;1;1;1
"*postReposts_451";1;0,001;1;1;1;1;1;1
"*postDate_4-5-2025";1;0,001;1;1;1;1;1;1
"*a_0845";1;1;1;1;1;0,006;1;1
"*postDate_3-5-2025";1;1;1;1;1;0,006;1;1
"*a_0844";1;1;1;1;1;1;1;1
"*postLikes_494";1;0,001;1;1;1;1;1;1
"*postDate_2-5-2025";1;1;1;1;1;1;1;1
"*a_0843";1;1;1;1;1;1;0,003;1
"*postLikes_8500";1;1;1;1;1;1;0,003;1
"*postComments_460";1;1;1;1;1;1;0,003;1
"*postDate_30-4-2025";1;1;1;1;1;1;0,003;1
"*a_0842";1;1;1;1;1;1;1;1
"*postComments_182";1;1;1;1;1;1;1;1
"*postDate_28-4-2025";1;1;1;1;1;1;1;1
"*a_0841";1;1;1;1;0,006;1;1;1
"*postLikes_6900";1;0,028;1;1;0,093;1;1;1
"*postDate_27-4-2025";1;1;1;1;0,006;1;1;1
"*a_0840";1;1;1;1;1;1;0,003;1
"*postLikes_15500";1;1;1;1;1;1;0,003;1
"*postComments_237";1;1;1;1;1;1;0,003;1
"*postDate_25-4-2025";1;1;1;1;1;1;0,003;1
"*a_0839";1;1;1;1;0,006;1;1;1
"*postDate_23-4-2025";1;1;1;1;0,006;1;1;1
"*a_0838";1;1;1;0,013;1;1;1;1
"*postComments_1100";1;1;1;0,332;1;1;0,186;0,367
"*postReposts_62";1;1;1;0,013;1;1;1;1
"*postDate_21-4-2025";1;1;1;0,013;1;1;1;1
"*a_0837";1;1;1;1;1;1;1;1
"*postLikes_21700";1;1;1;1;1;1;1;1
"*postComments_300";1;1;1;1;1;1;1;1
"*postReposts_28";1;1;1;1;1;1;1;1
"*postDate_20-4-2025";1;1;1;1;1;1;1;1
"*a_0836";1;1;1;1;1;1;1;1
"*postDate_18-4-2025";1;1;1;1;1;1;1;1
"*a_0835";1;1;1;1;0,006;1;1;1
"*postDate_16-4-2025";1;1;1;1;0,006;1;1;1
"*a_0834";1;1;1;1;1;1;1;1
"*postDate_14-4-2025";1;1;1;1;1;1;1;1
"*a_0833";1;1;1;1;1;1;1;1
"*postComments_96";1;1;1;1;1;1;1;1
"*postDate_13-4-2025";1;1;1;1;1;1;1;1
"*a_0832";1;1;1;0,013;1;1;1;1
"*postLikes_4100";1;1;1;0,141;1;1;0,063;1
"*postDate_11-4-2025";1;1;1;0,013;1;1;1;1
"*a_0831";1;1;1;1;0,006;1;1;1
"*postDate_9-4-2025";1;1;1;1;0,006;1;1;1
"*a_0830";1;1;1;1;1;1;1;1
"*postLikes_3500";1;1;1;0,013;1;1;1;1
"*postDate_7-4-2025";1;1;1;1;1;1;1;1
"*a_0829";1;1;1;1;1;1;1;0,017
"*postLikes_449";1;1;1;1;1;1;1;0,017
"*postComments_26";0,146;1;0,652;1;1;1;0,47;0,745
"*postDate_6-4-2025";1;1;1;1;1;1;1;0,017
"*a_0828";1;1;1;1;1;1;0,003;1
"*postDate_4-4-2025";1;1;1;1;1;1;0,003;1
"*a_0827";1;1;1;1;1;0,006;1;1
"*postLikes_793";1;1;1;1;1;0,006;1;1
"*postDate_1-4-2025";1;1;1;1;1;0,006;1;1
"*a_0826";1;1;1;0,013;1;1;1;1
"*postLikes_189600";1;1;1;0,013;1;1;1;1
"*postComments_2600";1;1;1;0,013;1;1;1;1
"*postReposts_91";1;1;1;0,013;1;1;1;1
"*postDate_31-3-2025";1;1;1;0,013;1;1;1;1
"*a_0825";1;0,001;1;1;1;1;1;1
"*postLikes_39800";1;0,001;1;1;1;1;1;1
"*postComments_884";1;0,001;1;1;1;1;1;1
"*postReposts_64";1;0,001;1;1;1;1;1;1
"*postDate_30-3-2025";1;0,001;1;1;1;1;1;1
"*a_0824";1;1;1;1;1;1;0,003;1
"*postLikes_660";1;1;1;1;1;1;0,003;1
"*postComments_4";0,942;1;1;1;0,162;0,17;0,292;1
"*postDate_28-3-2025";1;1;1;1;1;1;0,003;1
"*a_0823";1;1;1;0,013;1;1;1;1
"*postLikes_47700";1;1;1;0,013;1;1;1;1
"*postComments_560";1;1;1;0,013;1;1;1;1
"*postReposts_31";1;1;1;0,013;1;1;1;1
"*postDate_26-3-2025";1;1;1;0,013;1;1;1;1
"*a_0822";1;1;1;1;1;1;1;1
"*postDate_24-3-2025";1;1;1;1;1;1;1;1
"*a_0821";1;1;1;1;1;1;1;0,017
"*postLikes_12400";1;1;1;1;1;1;1;0,001
"*postComments_331";1;1;1;1;1;1;1;0,017
"*postDate_23-3-2025";1;1;1;1;1;1;1;0,017
"*a_0820";1;1;1;1;1;1;1;1
"*postDate_21-3-2025";1;1;1;1;1;1;1;1
"*a_0819";1;1;1;1;1;1;1;0,017
"*postLikes_4700";1;1;1;1;1;1;1;0,017
"*postComments_97";0,192;1;1;1;1;1;1;0,162
"*postDate_19-3-2025";1;1;1;1;1;1;1;0,017
"*a_0818";1;1;1;1;1;1;0,003;1
"*postLikes_140600";1;1;1;1;1;1;0,003;1
"*postDate_17-3-2025";1;1;1;1;1;1;0,003;1
"*a_0817";1;1;1;1;0,006;1;1;1
"*postDate_16-3-2025";1;1;1;1;0,006;1;1;1
"*a_0816";1;1;1;1;1;1;1;0,017
"*postLikes_896";1;1;1;1;0,093;1;1;0,162
"*postDate_14-3-2025";1;1;1;1;1;1;1;0,017
"*a_0815";1;1;0,01;1;1;1;1;1
"*postLikes_50500";1;1;0,01;1;1;1;1;1
"*postComments_1700";1;1;0,01;1;1;1;1;1
"*postDate_12-3-2025";1;1;0,01;1;1;1;1;1
"*a_0814";1;1;0,01;1;1;1;1;1
"*postDate_10-3-2025";1;1;0,01;1;1;1;1;1
"*a_0813";1;1;1;1;1;1;0,003;1
"*postComments_127";1;1;1;1;1;1;0,003;1
"*postDate_8-3-2025";1;1;1;1;1;1;0,003;1
"*a_0812";1;1;1;0,013;1;1;1;1
"*postLikes_3800";1;1;1;0,013;1;1;1;1
"*postComments_121";1;1;0,302;0,332;1;0,251;1;1
"*postDate_7-3-2025";1;1;1;0,013;1;1;1;1
"*a_0811";1;1;1;1;1;1;1;0,017
"*postLikes_820";1;1;1;1;1;1;1;0,001
"*postDate_5-3-2025";1;1;1;1;1;1;1;0,017
"*a_0810";1;1;1;1;1;1;0,003;1
"*postLikes_22200";1;1;1;1;1;1;0,003;1
"*postComments_544";1;1;1;1;1;1;0,003;1
"*postReposts_32";1;1;1;1;1;1;0,003;1
"*postDate_3-3-2025";1;1;1;1;1;1;0,003;1
"*a_0809";1;1;1;1;1;1;0,003;1
"*postComments_58";0,192;1;1;1;1;1;0,063;1
"*postDate_2-3-2025";1;1;1;1;1;1;0,063;0,162
"*a_0808";1;1;1;1;1;1;1;0,017
"*postComments_324";1;1;1;1;1;1;1;0,017
"*a_0807";1;1;1;1;0,006;1;1;1
"*postDate_28-2-2025";1;1;1;1;0,006;1;1;1
"*a_0806";1;1;1;0,013;1;1;1;1
"*postLikes_814";1;1;1;0,013;1;1;1;1
"*postDate_26-2-2025";1;1;1;0,013;1;1;1;1
"*a_0805";1;1;1;1;1;1;1;0,017
"*postLikes_128700";1;1;1;1;1;1;1;0,017
"*postDate_24-2-2025";1;1;1;1;1;1;1;0,017
"*a_0804";1;1;1;1;1;0,006;1;1
"*postLikes_115000";1;1;1;1;1;0,006;1;1
"*postComments_973";1;1;1;1;1;0,006;1;1
"*postReposts_22";1;0,028;1;1;1;0,096;1;1
"*postDate_23-2-2025";1;1;1;1;1;0,006;1;1
"*a_0803";1;0,001;1;1;1;1;1;1
"*postDate_21-2-2025";1;0,001;1;1;1;1;1;1
"*a_0802";1;1;0,01;1;1;1;1;1
"*postDate_19-2-2025";1;1;0,01;1;1;1;1;1
"*a_0801";1;1;0,01;1;1;1;1;1
"*postComments_52";1;1;0,01;1;1;1;1;1
"*postDate_17-2-2025";1;1;0,01;1;1;1;1;1
"*a_0800";1;1;1;1;0,006;1;1;1
"*postLikes_942";1;1;1;1;0,006;1;1;1
"*postDate_16-2-2025";1;1;1;1;0,006;1;1;1
"*a_0799";1;1;1;1;1;1;1;0,017
"*postLikes_229";1;1;1;1;1;1;1;0,017
"*postComments_0";0,492;0,317;1;1;1;0,21;0,538;1
"*postDate_14-2-2025";1;1;1;1;1;1;1;0,017
"*a_0798";0,023;1;1;1;1;1;1;1
"*postLikes_640";0,023;1;1;1;1;1;1;1
"*postDate_13-2-2025";0,023;1;1;1;1;1;1;1
"*a_0797";1;1;1;1;1;0,006;1;1
"*postDate_12-2-2025";1;1;1;1;1;0,006;1;1
"*a_0796";1;1;1;1;1;1;1;0,017
"*postComments_197";1;1;1;1;1;1;1;0,017
"*postDate_10-2-2025";1;1;1;1;1;1;1;0,017
"*a_0795";1;1;1;1;1;0,006;1;1
"*postLikes_7400";1;1;1;1;1;0,006;1;1
"*postComments_175";1;1;1;1;1;0,006;1;1
"*postDate_9-2-2025";1;1;1;1;1;0,006;1;1
"*a_0794";1;1;1;1;0,006;1;1;1
"*postComments_154";1;1;1;1;0,006;1;1;1
"*postDate_7-2-2025";1;1;1;1;0,006;1;1;1
"*a_0793";1;1;1;1;1;1;0,003;1
"*postDate_5-2-2025";1;1;1;1;1;1;0,003;1
"*a_0792";1;1;1;1;0,006;1;1;1
"*postComments_38";1;0,021;0,8;1;0,709;0,104;1;1
"*postDate_3-2-2025";1;1;1;1;0,006;1;1;1
"*a_0791";1;1;1;1;1;1;1;1
"*postDate_2-2-2025";1;1;1;1;1;1;1;1
"*a_0790";1;1;1;1;1;1;1;0,017
"*postLikes_408";1;1;1;1;1;1;1;0,017
"*postDate_31-1-2025";1;1;1;1;1;1;1;0,017
"*a_0789";1;1;0,01;1;1;1;1;1
"*postLikes_247";1;1;0,01;1;1;1;1;1
"*postDate_29-1-2025";1;1;0,01;1;1;1;1;1
"*a_0788";1;1;1;1;1;1;1;0,017
"*postComments_249";1;1;1;1;1;1;1;0,017
"*postDate_27-1-2025";1;1;1;1;1;1;1;0,017
"*a_0787";1;1;1;1;1;1;0,003;1
"*postComments_126";1;1;1;1;1;1;0,003;1
"*postDate_26-1-2025";1;1;1;1;1;1;0,003;1
"*a_0786";1;1;1;1;1;1;1;0,017
"*postDate_24-1-2025";1;1;1;1;1;1;1;0,017
"*a_0785";1;1;1;1;1;0,006;1;1
"*postLikes_4300";1;1;1;1;1;0,006;1;1
"*postComments_92";1;1;1;1;1;0,006;1;1
"*postDate_22-1-2025";1;1;1;1;1;0,006;1;1
"*a_0784";1;0,001;1;1;1;1;1;1
"*postLikes_17900";1;0,001;1;1;1;1;1;1
"*postComments_130";1;0,001;1;1;1;1;1;1
"*postDate_20-1-2025";1;0,001;1;1;1;1;1;1
"*a_0783";1;1;1;1;1;1;1;1
"*postLikes_5800";1;1;1;1;1;1;1;1
"*postComments_43";0,192;1;1;1;1;1;1;0,162
"*postDate_19-1-2025";1;1;1;1;1;1;1;1
"*a_0782";1;1;1;1;1;1;1;1
"*postLikes_25000";1;1;1;1;1;1;1;1
"*postDate_17-1-2025";1;1;1;1;1;1;1;1
"*a_0781";1;1;1;1;0,006;1;1;1
"*postDate_15-1-2025";1;1;1;1;0,006;1;1;1
"*a_0780";1;1;0,01;1;1;1;1;1
"*postDate_13-1-2025";1;1;0,01;1;1;1;1;1
"*a_0779";1;1;1;1;1;1;1;1
"*postDate_12-1-2025";1;1;1;1;1;1;1;1
"*a_0778";1;1;0,01;1;1;1;1;1
"*postDate_10-1-2025";1;1;0,01;1;1;1;1;1
"*a_0777";0,023;1;1;1;1;1;1;1
"*postDate_9-1-2025";0,023;1;1;1;1;1;1;1
"*a_0776";1;1;1;1;1;1;1;0,017
"*postDate_8-1-2025";1;1;1;1;1;1;1;0,017
"*a_0775";1;1;1;1;1;0,006;1;1
"*postLikes_363";1;0,028;1;1;1;0,096;1;1
"*postDate_6-1-2025";1;1;1;1;1;0,006;1;1
"*a_0774";0,023;1;1;1;1;1;1;1
"*postLikes_2900";0,192;1;1;1;1;1;1;0,162
"*postDate_5-1-2025";0,023;1;1;1;1;1;1;1
"*a_0773";1;1;0,01;1;1;1;1;1
"*postDate_3-1-2025";1;1;0,01;1;1;1;1;1
"*a_0772";1;1;1;1;1;1;1;1
"*postDate_1-1-2025";1;1;1;1;1;1;1;1
"*a_0771";1;1;1;1;1;1;1;0,017
"*postDate_30-12-2024";1;1;1;1;1;1;1;0,017
"*a_0770";1;1;1;1;1;1;1;1
"*postLikes_6700";1;1;1;1;1;1;1;1
"*postDate_29-12-2024";1;1;1;1;1;1;1;1
"*a_0769";1;0,001;1;1;1;1;1;1
"*postLikes_15800";1;0,001;1;1;1;1;1;1
"*postComments_167";1;0,001;1;1;1;1;1;1
"*postDate_27-12-2024";1;0,001;1;1;1;1;1;1
"*a_0768";1;0,001;1;1;1;1;1;1
"*postComments_143";1;0,001;1;1;1;1;1;1
"*postDate_25-12-2024";1;0,001;1;1;1;1;1;1
"*a_0767";1;1;0,01;1;1;1;1;1
"*postLikes_59400";1;1;0,01;1;1;1;1;1
"*postComments_1400";1;1;0,123;1;1;1;1;0,162
"*postDate_23-12-2024";1;1;0,01;1;1;1;1;1
"*a_0766";1;1;1;1;1;1;0,003;1
"*postDate_22-12-2024";1;1;1;1;1;1;0,003;1
"*a_0765";1;1;0,01;1;1;1;1;1
"*postLikes_7500";1;1;0,01;1;1;1;1;1
"*postDate_20-12-2024";1;1;0,01;1;1;1;1;1
"*a_0764";1;0,001;1;1;1;1;1;1
"*postLikes_689";1;0,001;1;1;1;1;1;1
"*postDate_19-12-2024";1;0,001;1;1;1;1;1;1
"*a_0763";1;1;0,01;1;1;1;1;1
"*postLikes_25400";1;1;0,01;1;1;1;1;1
"*postComments_168";1;1;0,01;1;1;1;1;1
"*postDate_18-12-2024";1;1;0,01;1;1;1;1;1
"*a_0762";1;1;1;0,013;1;1;1;1
"*postLikes_283";1;1;1;0,013;1;1;1;1
"*postDate_16-12-2024";1;1;1;0,013;1;1;1;1
"*a_0761";0,023;1;1;1;1;1;1;1
"*postLikes_23900";0,023;1;1;1;1;1;1;1
"*postComments_190";0,023;1;1;1;1;1;1;1
"*postDate_15-12-2024";0,023;1;1;1;1;1;1;1
"*a_0760";1;1;1;1;1;1;1;1
"*postDate_13-12-2024";1;1;1;1;1;1;1;1
"*a_0759";1;1;1;1;0,006;1;1;1
"*postComments_103";1;1;1;1;0,006;1;1;1
"*postDate_11-12-2024";1;1;1;1;0,006;1;1;1
"*a_0758";1;1;0,01;1;1;1;1;1
"*postLikes_848";1;1;0,01;1;1;1;1;1
"*postDate_9-12-2024";1;1;0,01;1;1;1;1;1
"*a_0757";1;1;1;1;0,006;1;1;1
"*postDate_8-12-2024";1;1;1;1;0,006;1;1;1
"*a_0756";1;1;1;1;0,006;1;1;1
"*postDate_6-12-2024";1;1;1;1;0,006;1;1;1
"*a_0755";1;1;1;0,013;1;1;1;1
"*postLikes_788";1;1;1;0,013;1;1;1;1
"*postComments_7";1;1;1;0,005;0,451;1;1;0,156
"*postDate_4-12-2024";1;1;1;0,013;1;1;1;1
"*a_0754";1;1;1;1;1;1;1;1
"*postLikes_825";0,192;1;1;1;1;1;1;0,162
"*postDate_2-12-2024";1;1;1;1;1;1;1;1
"*a_0753";1;1;1;1;1;1;0,003;1
"*postLikes_872";1;1;1;0,141;1;1;0,063;1
"*postComments_30";0,158;1;1;1;1;1;0,233;0,532
"*postDate_1-12-2024";1;1;1;1;1;1;0,003;1
"*a_0752";1;1;1;1;1;1;1;0,017
"*postLikes_39000";1;1;1;1;1;1;1;0,017
"*postComments_481";1;1;1;1;1;1;1;0,017
"*postDate_29-11-2024";1;1;1;1;1;1;1;0,017
"*a_0751";1;1;1;1;0,006;1;1;1
"*postLikes_13300";1;1;1;1;0,006;1;1;1
"*postComments_150";1;1;1;1;0,006;1;1;1
"*postDate_27-11-2024";1;1;1;1;0,006;1;1;1
"*a_0750";1;1;1;0,013;1;1;1;1
"*postLikes_27300";1;1;1;0,013;1;1;1;1
"*postComments_317";1;1;1;0,013;1;1;1;1
"*postDate_25-11-2024";1;1;1;0,013;1;1;1;1
"*a_0749";1;1;1;1;1;1;1;1
"*postComments_60";1;1;1;1;1;1;1;1
"*postDate_24-11-2024";1;1;1;1;1;1;1;1
"*a_0748";1;1;1;1;1;0,006;1;1
"*postLikes_849";1;1;1;1;1;0,006;1;1
"*postDate_22-11-2024";1;1;1;1;1;0,006;1;1
"*a_0747";0,023;1;1;1;1;1;1;1
"*postDate_20-11-2024";0,023;1;1;1;1;1;1;1
"*a_0746";1;0,001;1;1;1;1;1;1
"*postDate_18-11-2024";1;0,001;1;1;1;1;1;1
"*a_0745";1;1;1;1;1;1;1;1
"*postDate_17-11-2024";1;1;1;1;1;1;1;1
"*a_0744";1;1;1;1;1;1;1;0,017
"*postLikes_584400";1;1;1;1;1;1;1;0,017
"*postComments_14800";1;1;1;1;1;1;1;0,017
"*postDate_15-11-2024";1;1;1;1;1;1;1;0,017
"*a_0743";1;1;1;1;1;1;1;0,017
"*postLikes_7000";1;1;1;0,332;0,246;1;1;0,367
"*postComments_115";1;1;1;1;1;1;1;0,017
"*postDate_13-11-2024";1;1;1;1;1;1;1;0,017
"*a_0742";1;0,001;1;1;1;1;1;1
"*postLikes_383";1;0,001;1;1;1;1;1;1
"*postDate_11-11-2024";1;0,001;1;1;1;1;1;1
"*a_0741";1;1;1;0,013;1;1;1;1
"*postDate_10-11-2024";1;1;1;0,013;1;1;1;1
"*a_0740";0,023;1;1;1;1;1;1;1
"*postLikes_2100";0,629;1;1;0,037;1;1;0,329;1
"*postDate_8-11-2024";0,023;1;1;1;1;1;1;1
"*a_0739";1;1;1;1;0,006;1;1;1
"*postLikes_347";1;1;1;0,332;0,246;1;1;0,367
"*postDate_5-11-2024";1;1;1;1;0,006;1;1;1
"*a_0738";1;1;1;1;0,006;1;1;1
"*postDate_4-11-2024";1;1;1;1;0,006;1;1;1
"*a_0737";1;1;1;0,013;1;1;1;1
"*postDate_3-11-2024";1;1;1;0,013;1;1;1;1
"*a_0736";0,023;1;1;1;1;1;1;1
"*postDate_1-11-2024";0,023;1;1;1;1;1;1;1
"*a_0735";1;1;1;1;1;1;1;1
"*postDate_31-10-2024";1;1;1;1;1;1;1;1
"*a_0734";1;1;1;1;1;1;0,003;1
"*postLikes_592";1;1;1;1;1;1;0,003;1
"*postDate_30-10-2024";1;1;1;1;1;1;0,003;1
"*a_0733";0,023;1;1;1;1;1;1;1
"*postLikes_549";0,192;1;1;1;1;0,096;1;1
"*postDate_28-10-2024";0,023;1;1;1;1;1;1;1
"*a_0732";1;1;0,01;1;1;1;1;1
"*postDate_27-10-2024";1;1;0,01;1;1;1;1;1
"*a_0731";0,023;1;1;1;1;1;1;1
"*postLikes_573";0,023;1;1;1;1;1;1;1
"*postDate_25-10-2024";0,023;1;1;1;1;1;1;1
"*a_0730";1;1;1;1;1;1;1;0,017
"*postLikes_539";1;1;1;1;0,093;1;1;0,162
"*postDate_23-10-2024";1;1;1;1;1;1;1;0,017
"*a_0729";1;1;1;1;1;0,006;1;1
"*postLikes_830";1;1;1;1;1;0,006;1;1
"*postComments_91";1;1;1;1;1;0,006;1;1
"*postDate_21-10-2024";1;1;1;1;1;0,006;1;1
"*a_0728";1;1;1;1;1;1;1;1
"*postLikes_560400";1;1;1;1;1;1;1;1
"*postComments_2900";1;1;1;1;1;1;1;1
"*postReposts_86";1;1;1;1;1;1;1;1
"*postDate_20-10-2024";1;1;1;1;1;1;1;1
"*a_0727";0,023;1;1;1;1;1;1;1
"*postLikes_737";0,192;1;1;0,141;1;1;1;1
"*postDate_18-10-2024";0,023;1;1;1;1;1;1;1
"*a_0726";1;1;1;1;1;1;0,003;1
"*postDate_16-10-2024";1;1;1;1;1;1;0,003;1
"*a_0725";1;1;1;1;0,006;1;1;1
"*postLikes_545";1;1;1;1;0,006;1;1;1
"*postDate_14-10-2024";1;1;1;1;0,006;1;1;1
"*a_0724";1;1;0,01;1;1;1;1;1
"*postDate_13-10-2024";1;1;0,01;1;1;1;1;1
"*a_0723";0,023;1;1;1;1;1;1;1
"*postLikes_781";0,023;1;1;1;1;1;1;1
"*postDate_12-10-2024";0,023;1;1;1;1;1;1;1
"*a_0722";1;1;1;1;1;1;1;1
"*postLikes_541";1;1;1;1;1;1;1;1
"*postDate_9-10-2024";1;1;1;1;1;1;1;1
"*a_0721";1;1;1;1;1;0,006;1;1
"*postDate_7-10-2024";1;1;1;1;1;0,006;1;1
"*a_0720";0,023;1;1;1;1;1;1;1
"*postLikes_7200";0,023;1;1;1;1;1;1;1
"*postComments_79";0,192;0,028;1;1;1;1;1;1
"*postDate_6-10-2024";0,023;1;1;1;1;1;1;1
"*a_0719";0,023;1;1;1;1;1;1;1
"*postDate_4-10-2024";0,001;1;1;1;1;1;1;1
"*a_0718";0,023;1;1;1;1;1;1;1
"*a_0717";0,023;1;1;1;1;1;1;1
"*postLikes_241";0,023;1;1;1;1;1;1;1
"*postDate_3-10-2024";0,023;1;1;1;1;1;1;1
"*a_0716";1;1;0,01;1;1;1;1;1
"*postLikes_686";1;1;0;1;1;1;1;1
"*postDate_2-10-2024";1;1;0,01;1;1;1;1;1
"*a_0715";1;1;0,01;1;1;1;1;1
"*postLikes_629";1;1;0,123;0,141;1;1;1;1
"*postDate_30-9-2024";1;1;0,01;1;1;1;1;1
"*a_0714";1;1;1;1;1;1;1;0,017
"*postComments_84";1;1;1;1;1;0,096;1;0,162
"*postDate_29-9-2024";1;1;1;1;1;1;1;0,017
"*a_0713";0,023;1;1;1;1;1;1;1
"*postDate_27-9-2024";0,023;1;1;1;1;1;1;1
"*a_0712";1;1;1;0,013;1;1;1;1
"*postDate_25-9-2024";1;1;1;0,013;1;1;1;1
"*a_0711";1;1;1;1;1;1;1;1
"*postComments_83";1;1;1;0,013;1;1;1;1
"*postDate_23-9-2024";1;1;1;1;1;1;1;1
"*a_0710";1;1;0,01;1;1;1;1;1
"*postLikes_632";1;1;0,01;1;1;1;1;1
"*postDate_22-9-2024";1;1;0,01;1;1;1;1;1
"*a_0709";0,023;1;1;1;1;1;1;1
"*postLikes_235";0,023;1;1;1;1;1;1;1
"*postDate_20-9-2024";0,023;1;1;1;1;1;1;1
"*a_0708";1;1;1;1;1;0,006;1;1
"*postLikes_575";1;1;1;1;1;0,006;1;1
