"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"-*bessh2302";-0,67;-0,884;8,289;-0,095;-0,673;-0,933;4,547;0,095
"-*xurxo_54";-0,838;5,923;-0,491;-0,119;-0,841;-1,166;-0,21;1,442
"-*jspfrda";-0,838;-1,105;0,752;-0,119;-0,841;1,45;-0,21;1,442
"-*deeberntsen";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*langnissouadou";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*cleverfromlozanegeles";-1,341;10,641;-0,785;-0,19;-0,023;-0,214;-0,336;-0,217
"-*jo_jo_ba";-1,341;-0,169;0,125;-0,19;-1,346;0,193;-0,336;5,02
"-*mjszar";-0,248;0;1,156;-0,261;-1,85;-2,566;-0,462;9,072
"-*poulpette88";-0,335;1,373;-0,196;-0,047;-0,336;-0,466;-0,084;1,255
"-*datrueshoes_gallery";-0,335;-0,442;-0,196;-0,047;-0,336;-0,466;-0,084;8,552
"-*silviawolfi";0;-1,042;-2,061;13,299;-0,405;-1,207;-0,882;7,813
"-*angiedpln";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*cocolion1004";-0,335;-0,442;4,144;-0,047;-0,336;-0,466;-0,084;1,255
"-*lrnt_ncls";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*level_therapy";-1,509;-0,296;-0,883;-0,213;-0,079;-0,357;-0,378;13,339
"-*diguer23";-1,844;0;-1,08;-0,261;-1,85;0,502;-0,462;9,072
"-*antho_vtr";-0,503;-0,663;-0,294;-0,071;0,873;0,407;-0,126;0,404
"-*alex_epicurien";-1,173;0,518;0,246;-0,166;-1,177;-0,098;-0,294;2,604
"-*corentin_vd";-8,553;-8,966;10,007;-1,21;-0,287;3,669;-0,002;5,123
"*i_0504";-2,347;-3,094;-1,374;-0,332;-2,355;-0,195;-0,588;40,626
"-*manoillon";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*bahn_photos";-1,006;-1,326;-0,589;-0,142;-1,009;-0,02;-0,252;16,19
"-*ricc_arton";-6,707;-1,771;0,625;-0,949;-1,545;1,925;3,686;4,78
"-*emileterrettaz05";-0,335;-0,442;-0,196;20,097;-0,336;-0,466;-0,084;1,255
"-*milan_0503";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*yanoujerry";-3,145;6,58;25,029;-0,996;-0,212;-1,345;-1,765;-3,816
"*i_0505";-31,349;-27,652;-17,376;-5,683;-29,448;1,666;0,015;310,962
"*postComments_202";-31,349;-27,652;-17,376;-5,683;-29,448;1,666;0,015;310,962
"-*yann_christinat";-9,057;-9,622;-3,333;-1,281;-6,901;5,568;-2,27;68,127
"-*ilias_est_de_retour";-1,676;-2,21;-0,981;-0,237;0,255;0,008;0,921;6,275
"-*benmesot";-0,592;-3,094;-0,055;1,441;-0,598;-1,265;-0,588;18,731
"-*anthonybroto";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*enceinte_au_travail_ch";-10,567;-11,595;0,366;-1,495;-1,215;0,001;111,253;3,796
"-*thibaud_stettler";-2,347;-1,134;-1,374;-0,332;-0,598;2,578;-0,588;8,786
"-*rin_ak47_";-0,335;-0,442;-0,196;-0,047;-0,336;-0,466;10,925;1,255
"-*oceane_kn";-2,012;8,24;-1,178;1,92;-2,019;-0,039;4,953;-0,881
"-*disgrace_command";-3,521;-0,206;0,739;0,555;-0,405;0;-0,882;5,01
"-*calvin_graf63";-1,173;-1,547;-0,687;-0,166;0;-0,098;-0,294;12,549
"-*matthieucornut";-1,173;0,518;0,246;-0,166;-1,177;-1,633;-0,294;6,646
"-*yanndrrr_";-3,856;-1,372;-2,258;-0,546;-1,885;32,17;0,006;-0,037
"-*blancleanne";-0,335;1,373;-0,196;-0,047;-0,336;-0,466;-0,084;1,255
"-*evelune";-0,838;-1,105;5,929;-0,119;0,127;-1,166;-0,21;1,442
"-*julien_e_ii";-1,341;-0,169;0,125;-0,19;-1,346;-0,214;1,483;5,02
"-*ynncsta";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*dylancabua";-2,179;-2,873;-1,276;-0,308;-2,187;-0,105;-0,546;36,492
"-*g_ael_m";-2,012;-2,652;-1,178;-0,285;-2,019;0,29;-0,504;24,541
"-*noezaugg_";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*heaven185851";-31,916;-42,079;21,051;-4,516;-1,228;15,27;-4,367;49,551
"-*ac_quiri";-0,022;-1,768;28,208;-0,19;-1,346;-0,214;-0,336;-0,217
"-*nicolascrottet";-0,838;-1,105;-0,491;-0,119;-0,841;-1,166;3,296;12,13
"-*fr_pharisa";-0,67;-0,884;8,289;-0,095;-0,673;-0,933;-0,168;2,51
"-*kenpach3";-0,67;0,129;1,268;-0,095;-0,673;0,097;4,547;-0,936
"-*raphael_belette";2,067;-0,442;-0,196;-0,047;-0,336;-0,466;-0,084;1,255
"-*massimo_gianelli";-0,335;1,373;-0,196;-0,047;-0,336;1,261;-0,084;-0,468
"-*ilena_6589";-6,372;-1,471;10,161;-0,902;-1,305;-0,821;-0,192;13,265
"-*livret_de_service";-1,844;-2,431;-1,08;-0,261;-0,251;-0,692;-0,462;28,302
"-*violaine_dupasquier";-0,335;-0,442;-0,196;-0,047;-0,336;-0,466;-0,084;8,552
"-*ben_jakob_";-0,335;-0,442;-0,196;-0,047;-0,336;-0,466;-0,084;8,552
"-*passenger1_618";-2,336;-3,564;3,387;-0,617;-2,349;4,183;-1,092;4,153
"-*coralie_cottier";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*rz_nseo__";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*othman_noury";-4,862;-0,363;-1,074;-0,688;4,094;1,424;0,616;0,057
"-*riccardo_disabatino";-0,67;0,129;-0,393;-0,095;4,114;-0,933;4,547;-0,936
"-*demone_2002";2,067;-0,442;-0,196;-0,047;2,057;-0,466;-0,084;-0,468
"-*marc_j_22";-2,179;-2,873;-0,025;-0,308;0,795;-0,105;-0,546;10,305
"-*pascal_cavadini";-0,503;-0,663;-0,294;-0,071;-0,505;-0,7;6,659;4,446
"-*celinesw77";-0,67;0,129;-0,393;-0,095;-0,673;-0,933;21,85;0,095
"-*samuel_blnc";-0,335;-0,442;4,144;-0,047;-0,336;-0,466;10,925;-0,468
"-*mlggeneva";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"*i_0506";-0,248;-2,431;-1,08;-0,261;1,48;9,11;0,728;-2,573
"*postReposts_10";-23,884;-34,161;-0,176;-7,164;-0,636;162,888;0,444;-0,856
"-*sampannatier";-2,515;-1,323;10,973;-0,356;-0,728;-0,304;-0,63;4,326
"-*guittardleslie";0,074;-1,381;-1,577;0,581;1,124;-2,76;0,452;3,633
"-*india_and_you";-2,591;-14,817;-6,58;-0,201;-0,329;40,258;0,035;1,799
"-*png00812";-4,575;-4,632;-3,927;-0,949;-6,731;44,06;-1,681;4,78
"*i_0507";-3,856;-0,008;-2,258;-0,546;-1,885;16,599;-0,966;0,762
"*postReposts_61";-8,998;-9,659;-8,089;-2,921;-10,671;-0,564;-0,807;158,506
"-*rdsantos_wav";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*sigmalyse";-102,293;-129,99;-39,814;-3,638;-60,985;16,823;-7,746;891,976
"-*tuzu112";-0,503;-0,663;-0,294;-0,071;-0,505;-0,7;-0,126;12,828
"-*werrojeremy";6,678;-0,663;-0,294;-0,071;-0,505;0,407;-0,126;-0,702
"-*xaxis_y_axis";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*christophnoth";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*lex_borl";-0,838;1,618;-0,491;-0,119;-0,841;0,004;-0,21;1,442
"-*julien_bautista";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*forlandaft";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"*i_0508";-5,996;0,111;-8,055;5,186;0,004;-5,761;-3,448;40,077
"-*sonny_skyweed";-1,676;-0,443;0,014;-0,237;-0,157;0,008;-0,42;6,275
"-*delh_gregory";-0,503;-0,663;-0,294;-0,071;0,873;-0,7;-0,126;4,446
"-*justin_correia";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*loiuliucci_v";-0,335;-0,442;-0,196;20,097;-0,336;-0,466;-0,084;1,255
"-*lennyfrtd";-0,335;-0,442;-0,196;-0,047;-0,336;1,261;-0,084;1,255
"-*yacsy24";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*mmerlin_la_magie";11,933;-0,442;-0,196;-0,047;-0,336;-0,466;-0,084;-0,468
"-*membrezveya";-0,67;-0,884;-0,393;-0,095;0,365;-0,933;-0,168;8,18
"-*aptx_64";-1,509;-0,296;-0,883;-0,213;-1,514;-2,099;-0,378;28,658
"-*institut_oasis_22";0,879;-0,663;-0,294;-0,071;0,873;-0,7;-0,126;0,404
"-*itisnotmaida";-0,838;-1,105;0,752;-0,119;0,127;0,004;-0,21;1,442
"-*prk_1196";-0,592;1,036;0,492;-0,332;-0,598;-3,265;0,35;2,561
"-*_lvs_creation";-1,173;-0,069;-0,687;-0,166;0;-0,098;-0,294;6,646
"-*ririnan";-0,67;8,738;1,268;-0,095;-0,673;-0,933;-0,168;-0,936
"-*anateresa93_";-0,646;-7,074;-3,141;-0,759;1,452;3,178;2,363;1,753
"-*marie_fleurs202128";-0,335;1,373;-0,196;20,097;-0,336;-0,466;-0,084;-0,468
"-*i99ucci";-0,67;-0,884;1,268;-0,095;4,114;-0,933;-0,168;0,095
"-*divaglio_adriana";-1,173;-1,547;-0,687;-0,166;1,141;0,426;-0,294;2,604
"-*saphire0100";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*veronique_de_bernardis";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*world_of_pierro";-2,027;-1,544;1,763;0,363;-2,039;1,647;0,001;1,63
"-*leeloo1981";-1,006;-1,326;-0,589;-0,142;6,171;-1,399;-0,252;3,765
"-*marion_design_swiss_made";-0,335;9,051;-0,196;-0,047;-0,336;-0,466;-0,084;-0,468
"-*cris_t_ina_";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*yoyo_et_ses_twins";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"*i_0509";-2,649;-1,03;2,739;-0,664;-0,308;-0,391;-1,176;10,418
"-*thefirephysicist";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*geneva_soul";0,13;-1,105;-0,491;-0,119;-0,841;0,004;-0,21;5,484
"-*luv_alex_057";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*supersylvette";-0,721;-3,315;2,257;-0,356;-0,728;2,035;-0,63;2,019
"-*m_s9801";-0,335;-0,442;-0,196;-0,047;-0,336;1,261;-0,084;1,255
"-*tataizou";0,369;0,129;-0,393;-0,095;0,365;-0,933;-0,168;0,095
"-*j_o_r_d_a_n_h";-0,335;1,373;-0,196;-0,047;-0,336;-0,466;-0,084;1,255
"-*cla_ande";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*heinrich_rocchietti";-0,993;-3,757;0,167;33,814;-1;1,223;-0,714;0,232
"-*_ross_y";-1,341;-1,768;-0,785;-0,19;-0,023;-1,866;1,483;16,36
"-*zinharato";0,052;-0,772;-0,005;1,92;1,095;-0,876;0,574;-0,041
"-*jsqtsa";2,067;-0,442;-0,196;-0,047;-0,336;-0,466;-0,084;1,255
"-*denger93";-0,503;-0,663;-0,294;-0,071;-0,505;4,462;-0,126;0,404
"*i_0510";21,852;-0,05;-3,534;-0,854;-3,946;3,185;-1,513;-2,645
"*postLikes_23000";21,852;-0,05;-3,534;-0,854;-3,946;3,185;-1,513;-2,645
"*postReposts_129";21,852;-0,05;-3,534;-0,854;-3,946;3,185;-1,513;-2,645
"-*teviec5683mariech";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*pesentiangelique";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*severaldefinitions";-0,335;-0,442;-0,196;-0,047;-0,336;-0,466;-0,084;8,552
"-*lostinmypix";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*cyrildelvallez";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*benoit_maillard";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*romeo_cap9";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*padaw_bula";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*cocogaby057615";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*cyrilrueg_shapers_lab";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*bapty_mnr";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*lamenace_23";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*ben_clubsandwich";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*beyondxplore_";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*patiandorra";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*sorollaolivia";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*michelmaniatis";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*kafka_suter";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*ultrababs";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*studiolandecy";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*flurinagisele";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*florianeew";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*surabeloot";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*instrasgram";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"*i_0511";-8,585;-0,285;-4,807;-2,089;-10,508;0,837;0,06;51,3
"-*buggia__";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*belenaquiso";2,675;-1,105;-0,491;-0,119;2,659;0,004;-0,21;-1,169
"*commentLikes_383";-0,503;-0,663;-0,294;-0,071;-0,505;0,407;-0,126;4,446
"-*sidooo_v";-1,509;-1,989;13,946;-0,213;-1,514;0,064;-0,378;1,212
"-*angela_mentha";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*rtsinfo";9,53;0,061;-2,454;-0,593;-2,194;2,794;-1,05;-1,953
"-*warholster";-0,503;-0,663;2,194;-0,071;-0,505;-0,7;6,659;0,404
"-*lvane_sp";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*jordan_djc";-5,701;-0,921;-0,39;-0,807;-0,191;2,446;2,019;3,975
"-*mirowshka_singandscream";-0,503;-0,663;-0,294;-0,071;0,873;-0,7;-0,126;4,446
"-*mariacapsuna";-0,67;-0,884;-0,393;-0,095;-0,673;2,521;-0,168;2,51
"-*carlosaz01";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*ferr_studio";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*lalou0110";-0,335;-0,442;-0,196;-0,047;-0,336;1,261;-0,084;1,255
"-*inesrezki_";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*jessica_chablais";-0,838;0,012;-0,491;-0,119;0,127;-1,166;-0,21;5,484
"-*44badlands44";0,879;-0,663;-0,294;-0,071;0,873;-0,7;-0,126;0,404
"-*tourdelagruyere";-0,838;0,012;-0,491;6,91;0,127;1,45;-0,21;-1,169
"-*yaya___crazy";-0,503;4,774;-0,294;-0,071;-0,505;-0,7;6,659;-0,702
"-*xlmlay";-1,509;-0,296;0,052;-0,213;-1,514;3,827;1,166;0,063
"-*kana_aiysoublood";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*luma_zzi";-0,335;-0,442;-0,196;-0,047;2,057;-0,466;-0,084;1,255
"-*emnet_gbts";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*marinedelacretaz";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*rebovy";-2,85;-3,757;0,167;-0,403;-0,096;5,497;-0,714;2,955
"-*alej_tr02";-1,006;-0,008;4,389;-0,142;-1,009;-1,399;-0,252;3,765
"-*n_trondle";-0,838;-1,105;-0,491;-0,119;-0,841;-1,166;-0,21;21,381
"-*charogn3";-1,572;-4,642;0,739;0,555;-0,405;11,289;-0,882;0
"-*mehmet_kobulan";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*lasantina";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*vadim_nunez";-1,341;-1,768;28,208;-0,19;-1,346;0,193;-0,336;-0,217
"-*mayawn_";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;23,808;-0,234
"-*kelly_glaronaise";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*marinacaroselli";-1,173;-1,547;-0,687;-0,166;-1,177;6,673;-0,294;2,604
"-*jeredoom";-0,335;-0,442;-0,196;-0,047;-0,336;1,261;-0,084;1,255
"-*_maena_a";-0,335;-0,442;4,144;20,097;-0,336;-0,466;-0,084;-0,468
"-*que_des_numeros_dus";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*mariefresnais";-2,179;-0,95;-1,276;-0,308;-0,474;6,293;0,451;1,182
"-*cemil_";-1,173;-1,547;-0,687;-0,166;1,141;0,426;1,903;0,422
"-*chriss_pgt";-0,503;-0,663;-0,294;-0,071;0,873;0,407;-0,126;0,404
"-*bluepink_0810";-4,527;-5,968;-0,909;-0,64;-1,071;2,024;-0,007;23,554
"-*matteo_stauffacher";-0,503;-0,663;-0,294;-0,071;0,873;0,407;-0,126;0,404
"-*un_sami_";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*kalishua";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*yuystagram";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*henri_dlf_";2,067;1,373;-0,196;-0,047;-0,336;-0,466;-0,084;-0,468
"-*nolanne_on_the_air";-7,379;0;-0,243;0;-5,251;13,892;0,03;1,048
"-*rachaelelizabethlifts";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"*i_0512";17,876;5,406;-2,454;-0,593;-2,194;-3,626;-1,05;-0,787
"*postReposts_102";-6,61;-11,742;144,228;-1,89;-2,036;1;8,017;-13,607
"-*agnescontat";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*rayhanariri6";11,933;-0,442;-0,196;-0,047;-0,336;-0,466;-0,084;-0,468
"-*sarahmoret74";-0,077;-0,296;1,952;-0,213;-0,079;-2,099;-0,378;3,807
"-*dorian_brnd__";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*sylviagrivet";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*essinrecber";0,879;4,774;-0,294;-0,071;-0,505;-0,7;-0,126;-0,702
"-*zephlex92_";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*mandiluxi";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*__leportugais_";-0,503;-0,663;-0,294;-0,071;-0,505;-0,7;6,659;4,446
"*i_0513";-0,067;0,771;-2,356;-0,569;-0,07;8,107;-1,008;-1,763
"-*bgrlck";0,026;-1,326;-0,589;-0,142;-1,009;3,782;-0,252;0,808
"-*louli_anais";-0,503;0,47;-0,294;-0,071;-0,505;0,407;-0,126;0,404
"-*prenga_roza";-0,335;-0,442;4,144;-0,047;-0,336;1,261;-0,084;-0,468
"-*jordixm";-0,503;0,47;-0,294;-0,071;-0,505;-0,7;6,659;0,404
"-*li__naaaa";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*louis_delez";-6,036;-0,05;1,086;0,034;-0,008;0,007;-1,513;4,848
"-*ludaal_super_tremp";-2,347;-0,137;0,492;-0,332;0;0,852;0,35;0,056
"-*deyan_aljvc";-0,67;0,129;1,268;-0,095;0,365;0,097;-0,168;-0,936
"*i_0514";-3,444;-5,057;-3,24;-0,783;-0,754;0,114;-1,387;42,906
"*postReposts_18";1,427;-40,422;-12,881;-3,342;-17,322;17,247;0,118;62,357
"-*giada_888";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*vanessa_vorlet";-0,67;-0,884;-0,393;-0,095;-0,673;0,097;-0,168;8,18
"-*valgonnet";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*auntietantie";0,022;1,366;6,391;-0,617;0,021;-0,922;-1,092;-2,147
"-*_jonfen_001";-0,846;-0,005;-1,502;0,059;1,058;1,268;-1,429;0,059
"-*__akso__";-5,198;-6,853;20,727;-0,735;-0,561;0,962;-0,052;2,05
"-*sora_mrt";-0,838;-1,105;-0,491;-0,119;2,659;1,45;-0,21;0,004
"-*claudia_landry";-1,006;-1,326;-0,589;25,512;-1,009;8,924;-0,252;-1,403
"-*mirs_08";0,369;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;8,18
"-*cyleroy";-0,503;0,47;-0,294;-0,071;-0,505;-0,7;-0,126;4,446
"-*tiagftm1119";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*philippethivolet";-0,67;-0,884;8,289;-0,095;-0,673;-0,933;-0,168;2,51
"-*44meti";0;0;0;0;0;0;0;0
"-*miguelolho";-0,335;-0,442;-0,196;-0,047;-0,336;-0,466;10,925;1,255
"-*peluche4466";-1,509;-0,296;0,052;-0,213;0,447;0,064;1,166;0,063
"-*eduardogarcia171106";-0,335;-0,442;4,144;-0,047;-0,336;-0,466;-0,084;1,255
"-*alessandro_de_marco_1";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*odysseeferrillo";-0,335;-0,442;-0,196;-0,047;-0,336;8,576;-0,084;-0,468
"-*nicoleschuppli";-0,335;-0,442;4,144;-0,047;-0,336;1,261;-0,084;-0,468
"*i_0515";-4,538;-0,387;-3,359;-1,709;2,421;2,628;29,74;-1,954
"*postDate_20-11-2025";-29,858;-0,214;-30,562;-8,006;-9,683;-1,011;-2,514;226,198
"-*cyrilandantho";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"*commentLikes_269";-1,006;-0,008;12,434;-0,142;-1,009;-1,399;13,318;-1,403
"-*douceur_d_estate";-0,335;-0,442;-0,196;-0,047;-0,336;-0,466;47,616;-0,468
"-*nomaeeehh";-1,291;1,732;-3,731;-0,902;-1,305;0,565;-0,192;3,945
"-*momo_ken01";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*tits_lala";-0,335;-0,442;-0,196;20,097;-0,336;1,261;-0,084;-0,468
"-*congasito";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*tinalokya";-9,057;-7,553;39,522;-1,281;-2,142;5,568;1,592;-0,184
"-*swisspixie";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*all_about_pepe_";-0,503;-0,663;-0,294;-0,071;6,65;0,407;-0,126;-0,702
"-*maxgurt";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*aurorererat";-1,424;-2,315;-1,963;-0,474;-1,434;8,879;0,049;3,353
"-*vittorio_bottazzi10";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*madame_siegiii";-0,67;0,129;-0,393;-0,095;-0,673;0,097;-0,168;2,51
"-*dylan_bernardo99";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*sparklingirl_out_of_the_box";0;0,518;-0,687;-0,166;4,6;-0,098;-0,294;-1,637
"-*sam_gen74";-1,173;0,518;3,317;-0,166;-1,177;0,426;-0,294;-0,099
"-*and_ersongilliana";-0,503;-0,663;12,287;-0,071;-0,505;-0,7;6,659;-0,702
"-*flixframe";-10,064;-10,937;105,035;-0,112;-0,363;0,046;0,146;-1,235
"-*marbiboule";-0,335;1,373;4,144;-0,047;-0,336;-0,466;-0,084;-0,468
"-*yoannschrago";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*coursinformatique_ch";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*rita_haas_50";-0,168;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;4,276
"-*mvrloxix";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*gavri____enojado_1208";0,906;1,138;-1,767;-0,427;-0,158;-0,714;-0,756;0,913
"-*bartosz_zaczek";-0,838;0,012;-0,491;6,91;-0,841;1,45;-0,21;0,004
"-*dan07zandu";5,966;-0,221;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"*i_0516";-4,862;-0,363;0,841;-0,688;2,233;6,844;-0,025;-2,746
"-*woootwooots";-0,503;-0,663;-0,294;-0,071;-0,505;4,462;-0,126;0,404
"-*kiluka";-12,078;-15,924;41,388;-1,709;-6,12;16,238;0,003;1,017
"-*edinyt03";-0,838;-1,105;16,022;-0,119;0,127;0,004;-0,21;-1,169
"-*nivinebrandt";-1,341;-1,768;2,537;-0,19;-0,023;1,803;1,483;-0,217
"-*lylia_nedjari_";-0,168;-0,221;-0,098;-0,024;5,945;-0,233;-0,042;-0,234
"-*marmaralou";-0,168;-0,221;-0,098;-0,024;-0,168;4,288;-0,042;-0,234
"-*medmimomidojimmy";-0,503;4,774;-0,294;-0,071;-0,505;0,407;-0,126;-0,702
"-*parlonsvrai2vrai";-3,521;-2,52;-0,45;-0,498;0;11,289;0,029;0,322
"-*raoul_gnv";-0,335;-0,442;-0,196;-0,047;-0,336;-0,466;10,925;1,255
"-*isabel_fernandez_pena";-0,335;-0,442;4,144;-0,047;2,057;-0,466;-0,084;-0,468
"-*emiliodoval";-0,838;0,012;0,752;-0,119;0,127;0,004;3,296;-1,169
"-*leo_dj_mel";-0,168;-0,221;10,19;-0,024;-0,168;-0,233;-0,042;-0,234
"-*cess_meme";-0,168;4,525;-0,098;-0,024;-0,168;-0,233;-0,042;-0,234
"-*graou46";-2,012;-2,652;8,778;-0,285;-2,019;4,053;-0,504;0,286
"-*tsourmdamien";-1,006;-0,008;0,441;-0,142;-1,009;-0,02;-0,252;3,765
"*i_0517";-0,354;-2,652;0,881;-0,285;0,05;-0,876;-0,504;7,53
"-*cbbworldtv";0;0,013;5,71;-0,498;-0,405;-2,742;1,638;0
