"";"classe 1";"classe 2";"classe 3";"classe 4"
"emji_main_avec_index_pointant_à_droite";0,003;1;0,094;1
"emji_index_pointant_vers_l_utilisateur";0,816;1;1;0,396
"emji_femme_avec_la_paume_sur_le_visage_peau_moyennement_claire";1;1;1;0,017
"emji_drapeau_sénégal";1;0;1;0,624
"eme";1;0,001;1;1
"elon";1;1;0,662;0,172
"désarmer";0;1;1;1
"dépendance";1;1;0,312;0,396
"dégoûter";1;0,139;1;0,74
"défi";1;1;0,535;0,254
"découverte";1;0,767;1;0,016
"dominer";1;1;1;0,172
"dollar";1;1;0;1
"dignement";1;1;0;1
"diagnostic";1;1;0,152;1
"desservir";1;1;0;1
"cyclable";1;1;0;1
"cousin";1;0,713;1;0,094
"corporel";1;1;0,979;0,254
"conversation";1;1;1;0,001
"consister";1;1;0,662;0,74
"consentement";0,816;1;1;0,06
"confusion";0,816;1;1;0,172
"compassion";0,363;0,767;1;0,396
"communiquer";1;1;1;0
"combattant";0;1;1;1
"coca";1;1;1;0,016
"champignon";1;1;0,312;0,396
"carnivore";1;0,713;1;0,027
"caillou";1;1;1;0,004
"bâton";1;1;1;0,172
"brutal";0;1;1;1
"bracelet";1;0,713;1;0,544
"bourse";1;1;0;1
"boule";1;1;0,662;0,172
"bolivie";0,478;1;0,139;1
"boiter";1;1;0;1
"blocus";0;1;1;1
"blessure";0,363;0,139;1;1
"bagage";1;0,767;0,662;0,396
"bafouer";0;1;1;1
"avril";0,816;0;1;1
"automatiquement";0,077;1;0,225;1
"assaut";1;1;1;0,004
"arabie";0;1;1;1
"anonyme";1;1;1;0,004
"amitié";0,363;0,767;1;1
"aliment";1;0,767;0;1
"albanais";1;1;1;0,01
"agenda";0,816;1;1;0,06
"ados";1;1;1;0,001
"accomplir";1;0,767;1;0,172
"acceptable";0,816;1;0,312;1
"aberration";1;1;0;1
"3h";1;1;1;0,06
"égard";1;1;1;0,254
"édition";1;1;1;0,03
"visite";0,014;1;0,225;1
"vierge";1;1;1;0,041
"vieillir";1;0,713;1;0,094
"vestiaire";1;1;1;0,044
"valide";1;1;1;0,027
"universel";0,002;1;1;1
"tri";1;1;0;1
"trafiquer";0,05;1;1;0,367
"taxi";1;1;0;1
"tabasser";0;1;1;1
"sucre";1;1;0;1
"stabilité";1;1;0;1
"souveraineté";0,715;1;0,979;0,943
"simpliste";1;1;0,979;0,094
"second";1;1;1;0,027
"schéma";1;1;0,535;0,544
"régner";0,287;0,713;1;0,943
"régie";1;1;0;1
"ruiner";1;1;0,302;0,52
"rose";1;0,111;0,071;1
"rigolo";1;0,713;1;0,027
"revendication";0,002;0,713;1;1
"restaurateur";1;1;0;1
"renoncer";0,287;1;0,535;1
"remporter";0,036;1;1;1
"relativiser";1;1;1;0,027
"relativement";1;1;0,152;0,729
"regretter";1;1;1;0,027
"refuge";1;0,713;0;1
"ratio";0,287;1;0;1
"rage";0,287;1;1;0,544
"racine";1;1;1;0,006
"quotidiennement";0,014;1;1;0,943
"quart";1;1;0,09;1
"q";1;0,003;1;1
"pétition";0,715;1;0,071;1
"ptn";1;1;1;0,001
"proximité";1;0,713;0;1
"productivité";1;1;0;1
"productif";1;1;0,071;0,943
"portable";1;1;0,003;1
"pollueur";1;1;0;1
"pluie";1;0,086;1;0,367
"pls";1;1;1;0,027
"plateforme";1;1;1;0,254
"plainte";1;1;1;0,027
"pillage";0,612;1;0,84;1
"physiquement";1;1;0,225;0,544
"pharma";1;1;0;1
"pffff";1;1;1;0,094
"perdant";1;1;0,152;1
"patriarcal";1;1;1;0,001
"passif";1;1;0,979;0,544
"participation";0,077;1;1;0,943
"parmelin";1;1;0;1
"parascolaire";1;1;0;1
"otan";0;1;1;1
"originaire";0;1;1;1
"motif";0;1;1;1
"modification";1;1;0,979;0,094
"mobilier";0,014;1;0,535;1
"militer";1;1;1;0,027
"maths";1;1;0,979;0,094
"machado";0;1;1;1
"là_dessus";1;1;1;0,027
"loup";0;1;1;1
"lausannoise";1;0,003;1;0,044
"kilomètre";1;1;0,071;1
"ironique";0,715;1;1;0,544
"iran";0;1;1;1
"irak";0;1;1;1
"intimité";1;1;1;0
"insensé";1;1;0,979;0,544
"inférieur";1;1;0,008;1
"infliger";0;1;1;1
"infini";1;0,713;0,003;1
"inexistant";1;1;0,008;1
"indispensable";1;0,713;0,979;0,254
"inclusif";1;1;1;0,003
"incels";1;1;1;0
"immeuble";1;1;0;1
"iels";0,156;0,596;1;0,947
"hommage";0,715;0;1;1
"helvétique";1;0,713;0,979;0,544
"généraliste";1;1;0;1
"gta";0,478;1;0,845;1
"google";1;1;1;0,027
"go";1;0,656;1;0,002
"glacier";1;1;0;1
"formidable";1;0;1;1
"for";0,001;0,086;1;1
"fondement";1;1;1;0,006
"flemme";1;1;1;0,027
"fast";1;1;0,016;1
"faiblesse";1;1;1;0,027
"extreme";1;1;1;0,001
"exprès";1;1;1;0,094
"exercice";0,007;1;1;1
"etaient";0,002;1;1;1
"emji_visage_qui_tire_la_langue_les_yeux_plissés";1;1;1;0,017
"emji_visage_déçu";1;0;1;1
"emji_pouce_vers_le_bas";1;0;1;1
"emji_pop_corn";1;0;1;1
"emji_langue";1;0,024;1;0,541
"emji_homme_avec_la_paume_sur_le_visage_peau_légèrement_mate";1;1;0,782;0,963
"emji_cotillons";1;0;1;1
"emji_applaudissements_peau_légèrement_mate";1;0;0,985;1
"désirer";0,05;1;1;1
"dériver";0,287;1;1;0,094
"démonstration";1;0,713;1;0,006
"démissionner";0,077;1;1;0,544
"déjeuner";1;1;0;1
"définitivement";0,715;0,713;1;0,943
"dédier";0,287;0,713;0,071;1
"découler";0,715;1;1;0,544
"différemment";1;1;0,225;0,943
"deuxièmement";0,715;1;0,003;1
"david";0;1;1;1
"cst";0;1;1;1
"couche";1;1;0,979;0,254
"contribution";1;1;0,225;0,544
"contrer";0,715;1;1;0,094
"considération";0,715;1;1;0,254
"conférence";1;1;0,535;0,943
"conditionnel";0;1;1;1
"compréhensible";1;1;0,071;1
"comm";1;1;0,535;0,943
"colonialisme";0,002;1;0,535;1
"clown";1;1;1;0,01
"clope";1;1;1;0,006
"chialer";1;1;1;0,367
"cheval";1;1;1;0,044
"chauffeur";1;1;0;1
"chanson";0,967;1;1;0,03
"cfc";1;1;0;1
"capter";1;1;0,225;0,544
"bug";1;1;0,009;1
"braquer";0,715;1;1;0,254
"bourreau";0;1;1;1
"boulanger";1;0,111;0;1
"bouffe";1;0,656;0;1
"bein";1;1;1;0,027
"bavure";0,014;1;1;0,544
"barrer";1;1;0;1
"barbarie";0;1;1;1
"auprès_des";0,077;1;0,225;1
"arnaque";1;1;0,302;0,947
"après_des";1;1;0,003;1
"approprié";0,002;1;0,979;1
"apparement";0,715;1;1;0,544
"appareil";1;1;0,016;1
"anniversaire";1;1;1;0,01
"aggraver";0,287;1;0,535;1
"aboutir";0,715;1;1;0,254
"abonné";1;1;0,053;1
"abolir";0,287;1;0,535;1
"50m";1;1;0;1
"24h";0;1;0,413;1
"étiquette";1;0,656;0,04;1
"éternel";1;1;1;0,145
"émeutier";0;1;1;1
"électeur";1;1;1;0,002
"whatsapp";0,05;1;1;1
"vrmt";1;1;0,84;0,145
"vocabulaire";0,508;1;1;0,072
"virus";1;1;0;1
"violemment";0;1;1;1
"vider";1;1;0;1
"vestimentaire";1;1;1;0,003
"variable";0;1;1;1
"valise";1;1;0,021;1
"valider";1;1;0,696;0,222
"valaisans";1;0,656;0,152;1
"trompeur";1;1;0,04;1
"transition";1;1;0;1
"trans";1;1;1;0,001
"tranche";1;0,596;1;0,222
"trahir";0,217;1;1;0,367
"traditionnel";0,612;1;1;0,367
"totalitaire";1;1;1;0,044
"tension";0,156;1;0,003;1
"tapis";1;0,086;1;0,145
"séance";1;0,596;1;0,072
"systématique";0,007;1;1;0,729
"synonyme";0,217;1;1;0,729
"swiss";1;0,596;0;1
"surconsommation";1;1;0;1
"suicider";1;1;1;0,002
"suggérer";1;1;1;0
"stock";1;1;0,008;1
"states";1;1;0,696;0,222
"stable";1;1;0,04;1
"soudanais";0;1;1;1
"sionisme";0;1;1;1
"sexiste";1;1;1;0
"sensibilité";1;1;1;0
"secondaire";1;1;0,008;1
"saoudite";0;1;1;1
"salir";0,007;1;1;0,729
"saleh";0;1;1;1
"sage";1;0;1;1
"répandre";0,05;1;1;0,729
"régir";0;1;0,84;1
"référendum";1;1;1;0,01
"réflexe";1;1;1;0,003
"royaume";0,007;0,656;0,152;1
"roman";1;1;1;0,01
"repenser";1;1;0,094;0,947
"rendement";1;1;0;1
"rencontre";1;1;1;0,017
"rempli";1;1;1;0,222
"redistribution";1;1;0;1
"red";1;1;1;0
"record";1;1;0;1
"rayon";1;1;0;1
"raisonner";1;1;1;0,145
"raisonnable";0,05;1;0,008;1
"quid";0,612;1;0,413;1
"puer";1;1;1;0,01
"préférence";1;0,001;0,302;1
"protester";0,05;1;1;1
"prompt";1;0;1;0,333
"pleuvoir";1;0,001;0,009;1
"plateau";1;1;1;0,003
"pilote";1;1;0,04;1
"photographe";1;1;1;0,044
"pfff";0,612;0;1;1
"perroquet";1;0,596;1;0,222
"permanence";1;1;0,84;0,367
"pension";1;1;0;1
"peace";0,219;0,018;1;1
"patience";1;0,003;1;0,729
"parceque";0;1;1;1
"panne";1;1;1;0,145
"palais";1;1;1;0,05
"oppresseur";0;1;1;1
"océan";1;1;0;1
"obsession";0,508;1;1;0,947
"naturellement";1;1;0,04;1
"métal";1;1;0,003;1
"médecine";1;1;0,152;0,729
"médaille";1;0;1;1
"mécanique";1;1;0;1
"moteur";1;1;0;1
"moralement";0,612;1;1;0,367
"modeste";1;1;0;1
"mobilisation";0,001;1;0,413;1
"migration";1;1;0,001;1
"meuf";1;1;1;0,01
"masculinistes";1;0,656;1;0,044
"malsain";1;1;1;0,002
"mail";1;1;0,84;0,367
"légitimité";0;1;1;1
"léger";1;1;1;0,145
"lot";1;1;1;0,01
"logistique";1;1;0;1
"loger";1;1;0;1
"locataire";1;1;0;1
"libanais";0;1;1;1
"lacrymogène";0;1;1;1
"k";1;0,656;1;0,044
"jésus";0;1;1;1
"jérusalem";0;1;1;1
"it";0,156;0,596;1;0,947
"islam";0;1;1;1
"invasion";0;1;1;1
"interprétation";0,612;1;1;0,044
"initial";1;1;0,84;0,729
"infraction";0,612;1;0,413;1
"incapacité";1;1;0,413;0,729
"importé";1;1;0;1
"immonde";0;0,656;1;1
"idiot";1;1;1;0,145
"harceler";1;1;1;0
"haineux";1;1;1;0,01
"habituel";1;1;0,302;1
"généraliser";1;1;1;0,01
"gauchisme";1;1;0,696;0,947
"gaspiller";1;1;0;1
"gaffe";1;0,086;1;0,044
"fun";1;0,003;1;0,145
"fribourgeois";1;1;0,021;1
"foutage";1;1;1;0,145
"fortuné";1;1;0;1
"feuille";1;1;0,094;1
"favorable";0,612;1;0,84;1
"fatigue";1;1;0,04;1
"fantastique";1;0;1;0,729
"express";1;0,656;0;1
"etais";1;1;1;0
"empoisonner";1;1;0,003;1
"emji_visage_avec_des_valises_sous_les_yeux";1;1;0,985;0,236
"emji_tête_de_mort";0,849;1;0,127;1
"emji_mains_qui_forment_un_coeur_peau_moyennement_claire";1;0;1;0,952
"emji_mains_en_prière_peau_mate";1;0;1;1
"emji_index_pointant_vers_le_haut";1;1;1;0,367
"emji_femme_qui_hausse_les_épaules_peau_légèrement_mate";1;1;1;0,085
"emji_deux_coeurs";1;0;1;1
"emji_bouton_coché";0,156;0,596;0,094;1
"déplorable";0,03;1;1;1
"débordement";0;1;1;1
"durcir";1;1;1;0,044
"droguer";1;1;0,413;1
"drastiquement";1;1;0,003;1
"dramatique";0;1;1;1
"dominant";1;1;0,302;1
"distinction";0,05;0,656;1;1
"dissimuler";0;1;1;1
"disque";1;1;1;0,367
"diplomatique";0,007;1;0,04;1
"diplomatie";0,612;0,656;0,152;1
"diminution";1;1;0,04;1
"didier";1;0,003;1;0,044
"dicter";0,217;1;0,84;1
"dessiner";1;1;1;0,01
"descendant";0,217;0;1;1
"célibat";1;1;1;0
"culot";0,03;1;1;0,52
"crédit";1;1;0,001;1
"crédible";1;1;1;0,044
"crainte";1;1;1;0,044
"couronne";1;1;0;1
"corrompu";1;1;1;0,003
"consultation";1;1;0;1
"constitutionnel";0;1;1;1
"commande";1;1;0;1
"chuter";1;1;0,413;0,729
"ceo";1;1;0;1
"cassé";1;1;0;1
"cadavre";0;1;1;1
"cabine";1;1;1;0,002
"bolsonaro";0,03;1;1;1
"bobo";0,612;0;1;1
"bns";1;1;0;1
"bienvenu";0,001;1;1;1
"bad";1;0,656;1;0,01
"automne";1;0,19;0,237;1
"attraper";0,05;1;1;0,729
"allumer";1;0;1;1
"album";1;0,534;1;0,005
"ahah";1;1;1;0,002
"affrontement";0;1;1;1
"affreux";0,217;0,086;1;0,729
"affligeant";1;1;1;0,002
"affecter";1;1;0,152;1
"adresser";1;1;1;0
"adolescent";1;1;1;0,01
"accélérer";1;1;0;1
"accrocher";1;1;0,001;1
"abordable";1;1;0;1
"abattre";0,001;1;0,413;1
"3ème";0;1;1;1
"étoile";0,142;0,009;1;1
"étendre";0,967;1;1;0,333
"étage";1;1;0,094;1
"éducatif";1;1;0,021;1
"world";0,156;1;0,696;1
"vétérinaire";1;1;0,094;1
"violation";0;1;1;1
"universitaire";1;1;0,094;0,947
"télévision";1;0,596;1;0,52
"tsahal";0;1;1;1
"trêve";0;1;1;1
"trier";1;1;1;0,116
"tranquillement";1;1;0,302;1
"tournée";0,508;0,596;1;0,222
"tkt";1;1;1;0,017
"terro";0;1;1;1
"taliban";1;1;1;0,116
"t_shirt";1;0,064;0,696;0,947
"sécuriser";1;1;0;1
"sympathique";1;0,596;1;0,222
"suspendre";0,016;1;0,55;1
"suppression";1;1;0;1
"steak";1;1;0,001;1
"statistiquement";1;1;1;0,116
"stationnement";1;1;0;1
"spray";0;1;1;1
"sexisme";1;1;1;0,003
"serieux";1;1;1;0,017
"sec";0,508;1;0,094;1
"réunion";0,105;1;0,205;1
"rétablir";1;0,596;0,302;1
"résider";1;1;0,696;0,52
"réfugier";0;1;1;1
"ruissellement";1;1;0;1
"rhétorique";1;1;1;0,017
"rendez_vous";1;1;1;0,116
"redescendre";1;1;1;0,017
"recyclage";1;1;0;1
"recul";1;0,596;1;0,072
"racheter";0,508;1;1;0,52
"pénaliser";1;1;0;1
"pyjama";1;1;1;0,001
"proportionnalité";0,156;1;1;0,947
"progresser";1;0,4;0,281;1
"poutine";0;1;1;1
"poussin";1;1;1;0,017
"pourrir";1;1;0,094;1
"potable";1;1;0;1
"postuler";1;0,596;1;0,222
"posts";1;0,596;1;0,072
"pologne";0,722;1;0,735;1
"pognon";1;0,596;0,302;0,947
"plutot";0,967;1;1;0,715
"pleinement";1;1;1;0,072
"planifier";0,508;1;0,021;1
"pilule";1;1;1;0,52
"pile";1;1;0,696;0,947
"pic";1;1;0;1
"perspective";1;1;1;0,072
"perpétrer";0;1;1;1
"performance";1;1;1;0,03
"pedo";1;1;1;0,005
"parvenir";0,508;1;1;0,947
"parlementaire";1;1;0;1
"pair";1;1;1;0,017
"ons";1;0;1;1
"ombre";1;1;1;0,003
"nuisance";1;1;0;1
"not";1;1;1;0,017
"nocif";1;1;0;1
"nasse";0,156;1;1;0,52
"médiocrité";1;0,596;1;0,072
"morceau";1;0,045;1;0,333
"merveille";1;0;1;1
"men";0,036;1;1;0,696
"maternel";1;1;1;0,072
"master";1;1;0,001;1
"masquer";0;1;1;1
"maroc";0;1;1;1
"marathon";1;1;1;0,017
"malheur";1;1;1;0,017
"mafieux";0,105;1;0,009;1
"made_in";1;1;0;1
"légende";1;0;1;1
"luxembourg";1;1;0;1
"lunaire";1;1;1;0,003
"louche";0,156;1;1;0,52
"lobbies";1;1;0,696;0,222
"livrer";0;1;1;1
"ligue";0,191;1;1;1
"libéralisme";1;1;0;1
"leuser_utilisateurice";0,105;1;1;1
"lecteur";1;0,596;1;0,072
"lacune";1;1;0,021;1
"iranien";0;1;1;1
"inégal";1;1;0;1
"intellectuellement";1;1;1;0,017
"insulte";1;1;1;0,003
"insultant";1;1;1;0,005
"insister";1;1;1;0,52
"ineptie";0,508;1;1;0,947
"indigner";0;1;1;1
"incarner";1;0,596;1;0,222
"imagination";1;1;1;0,003
"icône";1;0;1;0,715
"honnêteté";1;0,596;1;0,017
"hezbollah";0;1;1;1
"génétique";1;1;1;0,222
"généralité";1;1;1;0,005
"guy";0,156;1;0,094;1
"gris";1;0,064;0,021;1
"grimper";1;1;0,302;0,52
"grandement";1;1;1;0,072
"goutte";1;1;0;1
"globalement";1;1;1;0,116
"format";1;1;1;0,05
"flipper";1;1;1;0,003
"fautif";0,03;1;0,696;1
"factuellement";1;1;0,001;1
"esclavage";0,508;1;0,094;1
"entreprendre";1;0,596;0;1
"emji_visage_implorant";1;1;1;0,142
"emji_explosion";1;1;0,409;0,488
"emji_billet_avec_des_ailes";1;1;0,011;1
"egypte";0;1;1;1
"dérégler";1;1;0;1
"démuni";1;1;0,094;1
"démonter";1;1;1;0,116
"dégénérer";0;1;1;1
"débloquer";1;0,596;0,003;1
"durable";0,508;1;0;1
"donneur";1;0,596;0,696;0,947
"disproportionné";0,156;1;1;0,947
"dimension";0,105;1;1;1
"côte";0,722;1;0,069;1
"cycle";1;1;0,302;0,52
"couille";1;1;0,094;0,947
"coucou";0,508;1;1;0,222
"compliquer";1;1;1;0,017
"colossal";1;1;0;1
"coach";1;1;1;0,001
"chéri";1;1;1;0,003
"chercheur";1;1;1;0,03
"chasse";0,967;1;0;1
"chaise";1;1;1;0,222
"case";1;1;0,302;0,52
"candidat";1;1;1;0,017
"canada";0,081;1;0,985;1
"cambrioler";1;1;1;0,001
"cage";0,156;1;1;0,52
"brut";1;1;0;1
"briller";1;0,596;1;0,072
"branche";0,508;1;0;1
"boutique";1;1;0;1
"boss";1;0,596;1;0,072
"bataille";0,849;1;1;0,488
"autriche";0,508;1;0,021;1
"arrogance";1;1;1;0,017
"argumentaire";1;1;1;0,072
"approuver";1;1;0,021;1
"anéantir";0,156;1;1;1
"amplifier";0,003;1;1;1
"agressivité";0,508;1;1;0,072
"ag";1;1;0;1
"affirmation";1;1;1;0,005
"adéquat";1;1;1;0,222
"accéder";0,308;1;0,003;1
"abusif";0,508;1;0,094;1
"2h";1;1;0,009;1
"10h";1;1;0,302;0,947
"éloigner";0,967;1;0,55;1
"économiquement";1;1;0,001;1
"écolo";1;1;0,001;1
"zucman";1;1;0;1
"wtf";1;1;1;0,005
"vice";1;1;1;0,005
"viable";1;1;0;1
"unité";0,967;1;0,053;1
"tva";1;1;0;1
"traumatisme";0,967;0,534;0,55;1
"trace";1;1;1;0,05
"tolérant";1;1;1;0,005
"thé";1;0,534;0;1
"tf";0;1;1;1
"team";0,849;0;1;1
"syndrome";1;0;0,902;1
"syndicat";0,406;0,534;0,053;1
"supposition";1;1;1;0,03
"spectateur";0,967;1;1;0,333
"souche";1;1;1;0,001
"sel";1;1;0,001;1
"secours";1;1;1;0,005
"savoyard";1;1;1;0,142
"salon";1;0,534;1;0,03
"résilience";1;0,03;1;0,488
"rédiger";1;1;1;0,001
"retrait";0,016;1;0,55;1
"reporter";1;0,468;0,003;1
"pénible";1;1;0,053;1
"pédophile";0;1;1;1
"punaise";1;1;1;0,005
"prédateur";1;1;0;1
"prolétaire";1;1;0;1
"progressiste";1;1;1;0,005
"pov";1;1;1;0,005
"poudre";1;1;1;0,333
"poivre";0;1;1;1
"pointe";1;1;0,009;1
"plonger";0,967;1;0;1
"piège";1;1;1;0,333
"permanent";1;1;0,001;1
"patte";1;0,534;0,55;0,715
"patriote";0,967;0,534;1;0,116
"passager";1;1;0;1
"parisien";1;1;1;0,03
"paradoxe";0,967;1;0,053;1
"ouest";0,016;1;1;1
"orientation";1;1;1;0,03
"ordonner";0;1;1;1
"nécessairement";1;1;0,55;0,333
"noyer";1;1;1;0,03
"noble";1;1;1;0,001
"nes";0;1;1;1
"naïveté";0,967;1;0,009;1
"naturalisé";1;1;1;0,001
"nati";1;0;1;1
"my";1;1;1;0,001
"moule";1;1;0;1
"motorisé";1;1;0;1
"mossad";0,191;1;1;0,624
"morges";1;0,534;1;0,333
"modérer";1;1;0,172;0,957
"modération";1;1;1;0,05
"mensuel";1;1;0;1
"mdrrrr";1;1;1;0,03
"maçon";1;1;0,001;1
"manifestement";1;1;1;0,005
"main_d_oeuvre";1;1;0;1
"maigre";1;1;1;0,333
"légalement";0,967;1;0,001;1
"là_dedans";1;1;0;1
"like";1;0;1;0,333
"lausannois";1;0,534;1;0,116
"judicieux";1;1;1;0,03
"joindre";0,105;1;1;0,715
"invisible";0,967;1;0,009;1
"intégrité";1;0,534;1;0,03
"introduire";1;1;0,053;1
"intercontinental";1;1;0,115;1
"injection";1;1;0;1
"informatique";1;1;0,001;1
"indifférence";0,406;1;1;0,715
"incohérence";0,105;1;1;0,333
"impartial";0;1;1;1
"immoral";0,105;1;1;1
"immatriculation";1;1;0,026;1
"identique";1;1;1;0,01
"hôte";0;1;1;1
"humble";1;1;1;0,116
"homophobe";1;1;1;0,005
"hey";1;1;1;0,001
"haïr";0;0,468;1;1
"handicap";1;1;0,409;0,488
"h24";1;1;0,902;0,488
"gâteau";1;1;0,009;1
"grippe";1;1;0,902;0,185
"gravement";0;1;1;1
"gratuité";1;1;0;1
"gratter";1;1;0,205;0,715
"gpt";1;1;0,55;0,333
"glace";1;0,534;0,205;1
"frérot";0,967;0;1;1
"fréquent";0,849;0,468;0,003;1
"francophone";1;1;1;0,001
"fossé";1;1;1;0,017
"formuler";1;1;1;0,03
"fondation";1;1;0;1
"fonctionnaire";0,105;1;1;1
"foncer";0,967;1;1;0,116
"fiv";1;1;0,069;1
"fiscalité";1;1;0;1
"fiscalement";1;1;0;1
"faillir";1;1;1;0,05
"faction";0;1;1;1
"fabrication";1;1;0;1
"exposition";0,967;0,534;0,205;1
"exportation";1;1;0;1
"exclusion";1;1;1;0,005
"evidemment";1;1;1;0,03
"espérance";1;1;0,009;1
"escalade";1;1;1;0,01
"environnemental";1;1;0;1
"env";0,406;1;0,205;1
"emojis";1;1;1;0,001
"emji_ok_peau_claire";1;0,331;1;0,446
"emji_mains_en_prière_peau_légèrement_mate";0,065;0;1;1
"emji_main_qui_écrit";0;1;1;1
"emji_femme_qui_hausse_les_épaules_peau_moyennement_claire";0,967;1;0,55;1
"emji_biceps_contracté_peau_moyennement_claire";1;0;1;1
"effrayant";1;0,001;1;0,715
"dévier";1;1;0,003;1
"détendre";0;1;1;1
"désigner";0,105;1;1;1
"département";1;1;0,001;1
"démilitariser";0;1;1;1
"découper";1;1;0;1
"déconner";1;0;0,281;1
"déclin";1;1;0;1
"décevant";0,967;1;1;0,715
"déborder";0,406;1;0,053;1
"dynamique";1;1;1;0,116
"dispositif";0,065;1;0,127;1
"discréditer";0;1;1;1
"destination";1;1;0,026;1
"dessin";1;0;1;1
"descente";1;0,03;1;0,185
"danser";0,406;1;1;0,116
"cruellement";1;0,534;1;0,116
"cpi";0;1;1;1
"corrélation";1;1;0,053;1
"corina";0;1;1;1
"copie";1;1;1;0,116
"coopération";0,967;1;0,001;1
"contradictoire";1;1;1;0,001
"compétitivité";1;1;0;1
"compétent";0,967;1;1;0,333
"complotiste";1;1;1;0,005
"comique";1;1;1;0,005
"colonie";0;1;1;1
"colombie";1;0,001;1;1
"christ";0;1;1;1
"chaton";1;1;1;0,001
"charité";1;1;1;0,03
"chalet";1;0,468;0,026;1
"cardiaque";1;1;0;1
"canapé";0,016;1;1;0,715
"cagnotte";0,967;0,045;1;0,333
"buzz";0,967;1;1;0,333
"bruyant";1;1;0,55;0,333
"boucle";1;1;1;0,001
"bilatérales";1;1;0,053;1
"bilatéral";1;1;0,003;1
"big";1;1;0;1
"belgique";0,308;1;0,026;1
"bail";1;1;0;1
"avortement";1;1;1;0,01
"avantageux";1;1;0;1
"audience";0,967;1;1;0,333
"attitude";0,406;1;1;0,715
"appauvrir";1;1;0;1
"apologie";0,016;1;1;0,715
"août";0,406;1;1;0,116
"aop";1;0,03;0,409;1
"analyser";1;1;1;0,03
"amusant";1;0,534;1;0,116
"alerter";0,406;1;1;1
"aigri";1;0,045;1;0,333
"affaiblir";0,105;1;1;1
"ado";1;1;1;0,03
"accent";0,967;1;1;0,03
"absent";0,308;1;0,127;1
"abandon";1;1;0,026;1
"3eme";1;0,468;0;1
"2ème";1;1;0,003;1
"2e";0,849;1;0,409;1
"13h";1;1;0;1
"éradiquer";0,007;1;1;0,952
"égo";1;0,468;1;0,05
"zürich";1;1;0,069;1
"zoo";1;1;1;0,05
"yen";0,036;1;0,281;1
"yemen";0;1;1;1
"wikipédia";1;1;1;0,017
"végétal";1;1;0,026;1
"visuel";1;1;1;0,01
"vincent";1;0;1;1
"victimisation";0,007;1;1;0,952
"verbal";1;1;1;0,085
"vengeance";0,003;1;1;1
"vaste";0,065;1;1;1
"vandalisme";0;1;1;1
"vallée";1;0,4;0;1
"urne";0,849;1;0,026;1
"transparent";1;1;0,127;0,952
"trajectoire";1;1;0,902;0,185
"tragique";0,308;1;0,409;1
"temporaire";0,589;1;0,172;1
"tech";1;1;0,735;0,29
"stérile";1;1;1;0,01
"stage";1;1;1;0,05
"sponsoriser";1;1;0,001;1
"soulager";1;1;0,409;0,952
"sensibilisation";1;1;1;0,05
"sable";1;1;0,127;1
"récompense";0,722;0,018;0,069;1
"romandie";1;1;1;0,01
"rn";0,849;1;1;0,05
"riposte";0;1;1;1
"responsabiliser";1;1;0,031;1
"respectable";0,308;1;1;0,185
"renverser";0,065;1;1;0,488
"rejet";0;1;1;1
"redire";1;1;1;0,001
"reculer";1;1;1;0,05
"recrue";1;1;0,902;0,488
"recours";0,308;1;0,409;1
"rdv";1;1;1;0,085
"rationnel";1;1;1;0,001
"rassurant";1;1;0,902;0,185
"rassembler";0,849;1;1;0,185
"pôle";1;1;0,01;1
"pyramide";1;1;1;0,05
"punition";0,849;0,468;0,902;1
"psychique";1;1;0,902;0,185
"préventif";0;1;1;1
"provenance";1;1;0,09;1
"proportionné";0;1;1;1
"programmer";1;1;0,026;1
"procéder";0;1;1;1
"probable";1;1;0,127;1
"primordial";1;1;0,902;0,488
"primaire";1;1;1;0,001
"premièrement";0,849;1;0,003;1
"pragmatique";1;1;1;0,05
"pq";1;1;0,902;0,488
"poumon";1;1;0,026;1
"possession";1;1;1;0,05
"portant";0;1;1;1
"port";1;1;0,026;1
"populiste";1;1;1;0,01
"pondre";1;0,018;1;0,29
"plaie";1;1;0;1
"pirater";1;1;0,409;0,488
"pharmacie";1;1;0;1
"pharmaceutique";1;1;0;1
"peupler";0,003;1;0,281;1
"performant";1;0,26;0,391;1
"paysan";1;1;0,735;0,29
"partiel";1;1;0,409;0,952
"particulièrement";0,849;0,468;0,409;1
"paire";1;0,468;1;0,488
"paille";1;1;0,902;0,185
"pagani";0,849;0;1;1
"pacte";0;1;0,902;1
"ours";1;0,03;1;0,05
"oubli";0;1;1;1
"original";1;0;1;0,952
"organisé";0;1;0,902;1
"oeuvrer";0,849;0,468;0,026;1
"négociateur";1;1;1;0,05
"nuancé";1;1;1;0,001
"méritocratie";1;0,468;0,409;0,952
"ménager";1;1;0,127;1
"méfier";0,065;1;1;0,952
"médiocre";1;1;1;0,085
"médiatiser";0;1;1;1
"multiplier";0,849;1;0,003;1
"mouche";1;1;1;0,002
"motivation";0,849;1;0,409;1
"misérable";1;1;0,069;1
"misogyne";1;1;1;0,01
"miroir";1;1;1;0,001
"millionaires";1;1;0;1
"migrantes";1;1;1;0,01
"mignon";1;0,468;1;0,01
"matraque";0,308;1;1;0,185
"mars";1;1;0,735;0,696
"management";1;1;0,003;1
"mamdani";1;1;0,735;0,696
"magnus";1;1;1;0,002
