"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"-*setc_73";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*pajot_clement";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*tarzou_46";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*e2d_94z";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*sso_lgraffiste_77";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*axel_f_l";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*hussein_btr";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*crabelumineux";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"*commentLikes_633";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*eimeon_";-1,341;9,382;1,751;-0,142;-0,125;-0,888;-2,136
"-*justsleyme";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*dadoominoo";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*jadebtn01";-0,805;-0,879;-0,191;-0,085;-0,075;0,78;1,93
"-*jadeuded";-0,268;-0,293;-0,064;-0,028;39,878;-0,178;-0,427
"-*mateo_gc56";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*winnie_tha_pooh_";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*reverse_side_";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*fic3";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*coline_balducci";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*thedailysaby";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*echol_inf";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"*commentLikes_5,585";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*metahdatah";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"*commentLikes_1,115";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*ladji_boi_";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*williamismalone";0;0;0;0;0;0;0
"-*the_soul_of_success";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*cm_nkm";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*cxntxa_aa";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*nika_chupa";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*aurorekennis";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*paul_pernet";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*moon_red696";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*nicolashug_menagerhug";7,456;-0,586;-0,127;-0,057;-0,05;-0,355;-0,854
"-*alzayaa";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"*commentLikes_1,195";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*ty_m_ie";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*soleisoleil1";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*remy_pellen";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*le_retroviseur_off";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*h_v_karm";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*thomas_legwen";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"*commentLikes_3,105";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*97962909_sk";0,998;-0,586;-0,127;-0,057;-0,05;-0,355;0,384
"-*alexkra67";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*ho_bah_nino";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"*a_0887";-1,492;-1,83;0,577;-0,567;-0,502;9,702;0
"*postDate_7-7-2025";-1,492;-1,83;0,577;-0,567;-0,502;9,702;0
"*commentDate_18-2-2026";0,534;-0,123;-0,381;-0,17;-0,15;-1,066;1,152
"-*laetitia_therapie_podcast";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*doud_s_1406";-0,805;-0,879;-0,191;-0,085;-0,075;6,234;0,017
"-*nelly_2377";7,456;-0,586;-0,127;-0,057;-0,05;-0,355;-0,854
"-*mespassions19_07";-0,537;-0,586;6,901;-0,057;-0,05;1,904;-0,854
"-*captaincharlylynn";-0,805;-0,879;-0,191;-0,085;-0,075;0,78;1,93
"*a_0888";-7,071;-5,251;-0,973;0,025;-1,632;24,25;2,257
"*postDate_10-7-2025";-7,071;-5,251;-0,973;0,025;-1,632;24,25;2,257
"-*fanmeyl";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*luca_degea";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*b_lema8";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*christelle_frischknecht";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*_yael_roig";0;0;0;0;0;0;0
"-*loiclaup_officiel";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*hgt_julien";-0,537;-0,586;-0,127;-0,057;-0,05;-0,355;4,682
"-*chloeg459";-0,537;0,853;-0,127;-0,057;-0,05;-0,355;0,384
"-*edmondcroute4";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*weil0363";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*olaria2950";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*assoumatanjahoui";-0,268;-0,293;15,739;-0,028;-0,025;-0,178;-0,427
"-*etienne_23_7";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*roro_bsld";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*yfr_jason7";-1,073;-1,172;-0,254;-0,113;-0,1;11,215;-0,046
"-*nicolas_boe";-1,073;0,013;2,578;-0,113;-0,1;0,307;-0,046
"-*mcsin97";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*tonyttafur";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"*a_0889";0,801;-0,001;-0,572;-0,255;-0,226;-0,111;0,05
"*postDate_11-7-2025";0,801;-0,001;-0,572;-0,255;-0,226;-0,111;0,05
"-*n_jynod";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*m_mija1977";-1,073;-1,172;-0,254;-0,113;-0,1;-0,71;9,364
"*a_0890";52,078;-8,502;-1,844;-0,822;-0,728;-0,038;-5,309
"*postComments_77";52,078;-8,502;-1,844;-0,822;-0,728;-0,038;-5,309
"*postReposts_30";4,316;-0,417;2,466;-1,585;-1,153;-0,61;-0,425
"*postDate_13-7-2025";52,078;-8,502;-1,844;-0,822;-0,728;-0,038;-5,309
"-*luna101874";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*dapeach75";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*claudebernhard86";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*gallet_jean_marc_peintre_auto";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*laeetii_";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*perez2p";0;0;0;0;0;0;0
"-*iamredg";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*larissa_palamede";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*malekan_mani";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*douuuceur";-0,537;-0,586;-0,127;-0,057;-0,05;11,262;-0,854
"-*funkzoid";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*naticolores";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*plumes_music";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*celine_brd";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"*a_0891";-7,558;17,396;-0,021;3,964;-0,929;0,037;-3,322
"*postLikes_6500";-7,558;17,396;-0,021;3,964;-0,929;0,037;-3,322
"*postComments_100";-7,558;17,396;-0,021;3,964;-0,929;0,037;-3,322
"*postReposts_23";-20,442;1,344;-1,299;0,067;-2,362;29,497;-0,066
"*postDate_14-7-2025";-7,558;17,396;-0,021;3,964;-0,929;0,037;-3,322
"-*francesca_santorufo";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*curielerades";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*elnotamanda";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*karenytasan";0,036;0,013;-0,254;-0,113;-0,1;-0,71;0,768
"-*begajchristopher";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*enzoangelin";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*mrbc11";0,998;-0,586;6,901;-0,057;-0,05;-0,355;-0,854
"-*leo02du";-0,805;-0,879;-0,191;-0,085;-0,075;0,78;1,93
"-*francis_4l";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*annetipi";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*stean59";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*tpointdelestre";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*c_aleks__";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*francesca_gabbiani";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*valentin_bussard";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*alex_garceau_";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*mighty_5_mike";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*paveencroute";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*fabien_guerret";-0,268;-0,293;15,739;-0,028;-0,025;-0,178;-0,427
"-*arthur_gvn02";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*gvrl_gnzbrg";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*da_moh_ben";0;0;0;0;0;0;0
"-*marc_lemur";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*raphael_biker";-0,537;6,827;-0,127;-0,057;-0,05;-0,355;-0,854
"-*huguettelucky";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*solipsism_jpg";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*d_c_rider";-0,537;0,853;-0,127;-0,057;-0,05;1,904;-0,854
"-*evangelinaclassen";1,996;0,013;-0,254;-0,113;-0,1;-0,71;-0,046
"*a_0892";0,059;3,326;-8,987;-0,207;0,717;9,011;-7,844
"*postLikes_12900";0,059;3,326;-8,987;-0,207;0,717;9,011;-7,844
"*postComments_201";0,059;3,326;-8,987;-0,207;0,717;9,011;-7,844
"*postDate_16-7-2025";0,059;3,326;-8,987;-0,207;0,717;9,011;-7,844
"-*chris_ben_fit";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*naolapeste";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*caro_lilia";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*jeremyjvn";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*_skathesizer_";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*santos_da_harley_13";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*sylterce";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*__sylvestre__";-0,537;-0,586;-0,127;-0,057;18,952;1,904;-0,854
"-*s0ulgrind";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*fottergraph";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*haikfamby";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*poznanfatboy";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*madoc_l";-0,537;-0,586;-0,127;-0,057;-0,05;1,904;0,384
"-*zero738394";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*stephdescloux";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*100drine50";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*xavierochat";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*kend_ade";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*kedalijo";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*flammekueche_alsace";-0,268;-0,293;-0,064;-0,028;39,878;-0,178;-0,427
"-*cindy_sahaya";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*_del_";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*sweatshirtscrapules_oversize";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*dobaper";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*ramsputnik";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*takemeeverywhere";0;0;0;0;0;0;0
"-*suissemoi";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*ghis_prometti";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*yanndetroit";-0,537;-0,586;-0,127;-0,057;-0,05;1,904;0,384
"-*neonomad_e";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*cafarnaumdeko";-2,683;25,883;-0,636;-0,283;-0,251;-0,202;-4,273
"-*maxmazi44";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*micka_all59";-0,537;-0,586;-0,127;-0,057;-0,05;-0,355;4,682
"-*jos_joskrk";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*marisabel_papillon";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*atmos_gear";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*ba_tiss_ta";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*robertorm60";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*sugmad1k";-0,537;-0,586;-0,127;-0,057;-0,05;1,904;0,384
"-*crocco_c";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*chuckiefresh101";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*jhidalgo1986";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*alexd_elpueblo";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*warren_digne";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*aifuair";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*protovision58";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*juv_and";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*arthur_devilhena";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*inanna_project";-0,268;-0,293;-0,064;-0,028;39,878;-0,178;-0,427
"-*miz0man";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*cechermathieu";-0,268;-0,293;-0,064;35,314;-0,025;-0,178;-0,427
"-*ninouskos";-0,537;-0,586;-0,127;-0,057;-0,05;1,904;0,384
"-*justiriepit";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*hayet_zakia";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*steul77";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*un_ordinaire_peu_banal";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*lara_carron";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*mis7erwhi7e";-0,537;6,827;-0,127;-0,057;-0,05;-0,355;-0,854
"-*viajan_ine";0;0;0;0;0;0;0
"-*flo_spiketooth";-0,268;-0,293;-0,064;-0,028;39,878;-0,178;-0,427
"-*jayaboog";-0,805;0,195;-0,191;-0,085;-0,075;-0,533;1,93
"-*rollerman83";-0,805;0,195;-0,191;-0,085;-0,075;0,78;0,017
"-*djza03";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*chaux7";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*alexiacandolfi";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*vil_val";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*karlitobust";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*doctor_s3s";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*floooww17";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*stickman1980";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*yvanbrovy";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*louiisglt_";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*joe___mak";7,456;-0,586;-0,127;-0,057;-0,05;-0,355;-0,854
"-*_tmg_sam";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*jeanmichellaurella";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*zosiete";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*toniobaba";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*tyronejoelozanov";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"*commentLikes_279";-0,537;6,827;-0,127;-0,057;-0,05;-0,355;-0,854
"-*ma_2005lzb";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*oli_gatorr";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*xhevdet_rexhepi";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"*a_0893";0,107;-0,246;-0,763;-0,34;-0,301;6,625;-1,007
"*postDate_18-7-2025";0,107;-0,246;-0,763;-0,34;-0,301;6,625;-1,007
"-*axelprodstudio";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*nil_berli";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*paulinegrandpierre";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*thibaudsaadi";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*hansen_optique_sa";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*maio_saltiago_cv";-2,147;-0,471;0,607;2,838;-0,201;0,615;0,218
"-*be_ne9662";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"*a_0894";-1,078;3,018;-1,526;2,791;-0,602;1,845;-2,015
"*postDate_20-7-2025";-1,078;3,018;-1,526;2,791;-0,602;1,845;-2,015
"-*jessy_byme";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*skg_co";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*rgrun3r";-0,805;-0,879;-0,191;-0,085;-0,075;16,894;-1,282
"-*lunardises";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*captflorence";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*vesperflo";0,998;-0,586;-0,127;16,672;-0,05;-0,355;-0,854
"-*elgal764";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"*a_0895";-0,066;-0,012;-0,088;0,691;1,017;2,777;-2,125
"*postReposts_8";0,143;-0,051;-0,248;0,396;0,645;4,013;-3,74
"*postDate_21-7-2025";-0,066;-0,012;-0,088;0,691;1,017;2,777;-2,125
"-*gaelle_z";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*alanaleisa";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*landry____23";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*_leorvz_";-0,537;-0,586;-0,127;16,672;-0,05;-0,355;0,384
"-*quen_tin_v";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*nicole_pipoz";7,456;-0,586;-0,127;-0,057;-0,05;-0,355;-0,854
"-*cyrilhaubourdin";-0,537;-0,586;-0,127;-0,057;79,758;-0,355;-0,854
"-*yves_comot";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*glhmrcc";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*corvagliadanilo";-1,073;-1,172;-0,254;-0,113;-0,1;0,307;3,874
"-*mery1__0";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"*commentLikes_281";0;0;0;0;0;0;0
"-*shamana_oracle";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*shane_anim";0;0;0;0;0;0;0
"-*jasmineverdina";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*josias_mue";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*mandelbrotou";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*leacandauxcelebrante";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*miche901";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*celine_pralong";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*oriane_gremaud";0;0;0;0;0;0;0
"-*etiennemery";-0,537;0,853;-0,127;-0,057;-0,05;1,904;-0,854
"-*adrixali";-0,537;-0,586;-0,127;16,672;-0,05;-0,355;0,384
"-*noahcrelier";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*lessauvageons";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"*a_0896";-0,398;0,026;-1,589;-0,708;-0,627;1,554;0,439
"*postDate_23-7-2025";-0,398;0,026;-1,589;-0,708;-0,627;1,554;0,439
"-*emiliensalamin";0,998;0,853;-0,127;-0,057;-0,05;-0,355;-0,854
"-*alounalouna100";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*andy_salamin";-2,131;-2,459;0,002;-0,453;-0,401;1,23;5,285
"-*tatslm";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*_deer_74";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*debeaumarche_franck";-0,268;-0,293;-0,064;-0,028;-0,025;5,631;-0,427
"-*yann_s_c_forte";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"*a_0897";19,244;-35,929;-8,853;-12,871;1,498;-25,127;62,301
"*postLikes_48900";19,244;-35,929;-8,853;-12,871;1,498;-25,127;62,301
"*postComments_618";19,244;-35,929;-8,853;-12,871;1,498;-25,127;62,301
"*postReposts_307";19,244;-35,929;-8,853;-12,871;1,498;-25,127;62,301
"*postDate_25-7-2025";19,244;-35,929;-8,853;-12,871;1,498;-25,127;62,301
"*commentLikes_1,108";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*juliegzimmer";7,456;-0,586;-0,127;-0,057;-0,05;-0,355;-0,854
"-*lilianhaze15";-1,073;0,013;-0,254;-0,113;-0,1;-0,71;3,874
"-*carlagossuin";-1,073;13,654;-0,254;-0,113;-0,1;-0,71;-1,709
"-*rfregiari";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*boisvertlou";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*pablitohnim";-0,268;-0,293;15,739;-0,028;-0,025;-0,178;-0,427
"-*mygreatpix";-0,805;-0,879;-0,191;-0,085;-0,075;-0,533;7,023
"-*giger_m";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*lechatdanslaprise";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*_williamstramgram";-0,537;-0,586;-0,127;-0,057;79,758;-0,355;-0,854
"-*anas_qaysar";0;0;0;0;0;0;0
"-*lafemmeauverredeau";0;0;0;0;0;0;0
"-*buddytippers";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"*commentLikes_343";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*sansmoi6";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*bearn_gil_";0;0;0;0;0;0;0
"*commentLikes_629";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*manu_84oct";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*mirianegx";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"*commentLikes_480";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*k_osovarja";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*lugdunum2015";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*nj_njr";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*alexandredaixfr";-0,537;-0,586;-0,127;-0,057;-0,05;-0,355;4,682
"-*julienvandenbroucke";-0,537;-0,586;-0,127;-0,057;-0,05;-0,355;4,682
"-*akkara772";-1,183;5,12;-0,763;-0,34;-0,301;0,024;-0,139
"-*kvn17myfriend";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*youb_4real_";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*anyssaadi";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*abdelbassetziti";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*lubbys_corner";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*raphaelleee_photography";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*ange_du_cosmos";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*prscltrnd";-0,268;-0,293;-0,064;-0,028;39,878;-0,178;-0,427
"*commentDate_6-1-2026";-7,03;-0,141;-0,004;-0,992;1,567;1,654;2,789
"-*federica___72";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"*commentLikes_363";-0,537;-0,586;-0,127;-0,057;18,952;-0,355;0,384
"-*julien_boez";-0,537;0,853;-0,127;-0,057;-0,05;-0,355;0,384
"-*thelentilsmuggler";0;0;0;0;0;0;0
"-*sandramaracm";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"*commentLikes_295";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*europe_org";-0,268;-0,293;-0,064;-0,028;39,878;-0,178;-0,427
"-*houhoubam";0,267;-0,879;-0,191;-0,085;-0,075;-0,533;1,93
"-*fred_sinon_rien";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
"-*jameslohaj";3,728;-0,293;-0,064;-0,028;-0,025;-0,178;-0,427
"-*wake_up_9000";-0,268;3,413;-0,064;-0,028;-0,025;-0,178;-0,427
"-*passion_montagne_4ever";-0,268;-0,293;-0,064;-0,028;-0,025;-0,178;2,341
